vehicle_id,timestamp,date,hour,day_of_week,region,latitude,longitude,speed_kmph,heading,vehicle_status,ignition_status,signal_quality,is_moving,is_low_signal
VEH0149,2026-08-14 10:14:07,2026-08-14,10,Friday,Chennai,13.109915,80.241209,43.8,206.27,Moving,On,Excellent,1,0
VEH0149,2026-08-14 10:20:48,2026-08-14,10,Friday,Tirunelveli,8.733052,77.768062,44.96,259.3,Moving,On,Excellent,1,0
VEH0149,2026-08-14 21:23:44,2026-08-14,21,Friday,Tirunelveli,8.702345,77.769328,42.71,146.48,Moving,On,Good,1,0
VEH0149,2026-08-16 22:56:50,2026-08-16,22,Sunday,Madurai,9.957251,78.141841,42.07,20.9,Moving,On,Good,1,0
VEH0149,2026-08-17 00:37:17,2026-08-17,0,Monday,Erode,11.312009,77.711284,40.84,0.77,Moving,On,Fair,1,0
VEH0149,2026-08-17 06:21:01,2026-08-17,6,Monday,Trichy,10.812815,78.689628,64.04,49.58,Moving,On,Excellent,1,0
VEH0149,2026-08-17 07:52:32,2026-08-17,7,Monday,Trichy,10.780882,78.680455,4.39,17.83,Slow,On,Fair,1,0
VEH0149,2026-08-17 10:01:59,2026-08-17,10,Monday,Coimbatore,10.988666,76.980604,35.97,157.42,Moving,On,Good,1,0
VEH0149,2026-08-17 19:44:33,2026-08-17,19,Monday,Trichy,10.868878,78.672727,38.2,273.35,Moving,On,Excellent,1,0
VEH0149,2026-08-17 21:07:09,2026-08-17,21,Monday,Salem,11.676023,78.145778,39.67,21.89,Moving,On,Good,1,0
VEH0149,2026-08-18 05:38:17,2026-08-18,5,Tuesday,Salem,11.71659,78.091671,67.88,190.74,Moving,On,Good,1,0
VEH0149,2026-08-19 02:10:23,2026-08-19,2,Wednesday,Tirunelveli,8.707957,77.785136,31.16,329.75,Moving,On,Fair,1,0
VEH0149,2026-08-19 08:43:14,2026-08-19,8,Wednesday,Trichy,10.786809,78.698557,23.27,228.77,Moving,On,Good,1,0
VEH0149,2026-08-19 09:21:10,2026-08-19,9,Wednesday,Coimbatore,11.016718,76.950193,33.24,89.05,Moving,On,Excellent,1,0
VEH0149,2026-08-19 11:46:15,2026-08-19,11,Wednesday,Vellore,12.861185,79.161515,17.1,247.41,Moving,On,Excellent,1,0
VEH0149,2026-08-20 01:07:34,2026-08-20,1,Thursday,Trichy,10.820089,78.727359,44.34,33.81,Moving,On,Fair,1,0
VEH0149,2026-08-20 03:03:38,2026-08-20,3,Thursday,Trichy,10.771485,78.7237,21.59,77.81,Moving,On,Excellent,1,0
VEH0149,2026-08-20 14:57:53,2026-08-20,14,Thursday,Coimbatore,11.052562,76.950587,30.82,45.47,Moving,On,Excellent,1,0
VEH0149,2026-08-20 19:59:13,2026-08-20,19,Thursday,Coimbatore,11.000062,77.010062,29.51,43.68,Moving,On,Fair,1,0
VEH0149,2026-08-21 14:17:24,2026-08-21,14,Friday,Coimbatore,11.049326,76.961976,28.24,320.34,Moving,On,Fair,1,0
VEH0149,2026-08-21 20:43:32,2026-08-21,20,Friday,Chennai,13.124145,80.285777,3.14,320.5,Slow,On,Fair,1,0
VEH0149,2026-08-23 15:23:43,2026-08-23,15,Sunday,Vellore,12.981286,79.088349,47.3,144.37,Moving,On,Fair,1,0
VEH0149,2026-08-24 05:45:17,2026-08-24,5,Monday,Chennai,13.131637,80.213875,31.9,118.72,Moving,On,Excellent,1,0
VEH0149,2026-08-24 07:34:40,2026-08-24,7,Monday,Coimbatore,11.013107,76.895817,44.88,11.06,Moving,On,Excellent,1,0
VEH0149,2026-08-24 21:49:33,2026-08-24,21,Monday,Trichy,10.779634,78.712188,34.36,274.82,Moving,On,Excellent,1,0
VEH0149,2026-08-25 05:00:20,2026-08-25,5,Tuesday,Madurai,9.920697,78.137849,37.53,74.03,Moving,On,Good,1,0
VEH0149,2026-08-25 09:46:02,2026-08-25,9,Tuesday,Madurai,9.911788,78.097781,29.33,77.39,Moving,On,Good,1,0
VEH0149,2026-08-25 12:06:39,2026-08-25,12,Tuesday,Tirunelveli,8.684295,77.773272,12.28,101.68,Slow,On,Excellent,1,0
VEH0149,2026-08-25 13:33:42,2026-08-25,13,Tuesday,Tirunelveli,8.733307,77.724309,32.85,135.71,Moving,On,Excellent,1,0
VEH0149,2026-08-25 14:47:22,2026-08-25,14,Tuesday,Salem,11.707654,78.19846,23.77,145.77,Moving,On,Excellent,1,0
VEH0149,2026-08-25 15:45:24,2026-08-25,15,Tuesday,Madurai,9.896514,78.099326,9.63,265.36,Slow,On,Good,1,0
VEH0149,2026-08-25 15:56:33,2026-08-25,15,Tuesday,Coimbatore,11.117485,76.978466,22.34,70.94,Moving,On,Good,1,0
VEH0149,2026-08-25 18:26:06,2026-08-25,18,Tuesday,Coimbatore,10.997377,76.957631,30.06,77.78,Moving,On,Excellent,1,0
VEH0149,2026-08-25 20:02:05,2026-08-25,20,Tuesday,Trichy,10.797703,78.705577,67.12,54.91,Moving,On,Excellent,1,0
VEH0149,2026-08-25 20:26:38,2026-08-25,20,Tuesday,Madurai,9.921458,78.184966,36.78,223.51,Moving,On,Fair,1,0
VEH0149,2026-08-25 22:47:15,2026-08-25,22,Tuesday,Madurai,9.998332,78.064186,23.85,73.02,Moving,On,Excellent,1,0
VEH0149,2026-08-26 05:06:42,2026-08-26,5,Wednesday,Vellore,12.862672,79.028287,59.84,260.94,Moving,On,Good,1,0
VEH0149,2026-08-26 13:46:47,2026-08-26,13,Wednesday,Erode,11.411532,77.715198,4.61,139.74,Slow,On,Good,1,0
VEH0149,2026-08-27 05:26:28,2026-08-27,5,Thursday,Coimbatore,11.053857,76.967949,30.92,306.45,Moving,On,Good,1,0
VEH0149,2026-08-27 08:47:22,2026-08-27,8,Thursday,Erode,11.323617,77.748264,19.18,34.52,Moving,On,Excellent,1,0
VEH0149,2026-08-27 17:27:26,2026-08-27,17,Thursday,Madurai,9.893397,78.090119,43.51,5.06,Moving,On,Excellent,1,0
VEH0149,2026-08-27 17:45:17,2026-08-27,17,Thursday,Chennai,13.131677,80.299383,28.02,87.72,Moving,On,Good,1,0
VEH0149,2026-08-28 15:26:35,2026-08-28,15,Friday,Vellore,12.94597,79.111717,28.21,194.17,Moving,On,Excellent,1,0
VEH0149,2026-08-28 19:49:58,2026-08-28,19,Friday,Erode,11.365668,77.782744,3.93,199.29,Slow,On,Fair,1,0
VEH0149,2026-08-29 05:01:17,2026-08-29,5,Saturday,Chennai,13.145888,80.321834,90.14,103.22,Moving,On,Excellent,1,0
VEH0149,2026-08-30 07:26:03,2026-08-30,7,Sunday,Trichy,10.786692,78.69998,42.6,55.9,Moving,On,Good,1,0
VEH0149,2026-08-30 09:48:54,2026-08-30,9,Sunday,Trichy,10.819567,78.767089,42.8,97.52,Moving,On,Excellent,1,0
VEH0149,2026-08-30 14:05:35,2026-08-30,14,Sunday,Vellore,12.8595,79.120894,32.36,169.29,Moving,On,Excellent,1,0
VEH0149,2026-08-30 18:57:59,2026-08-30,18,Sunday,Salem,11.690206,78.115465,28.33,222.45,Moving,On,Good,1,0
VEH0149,2026-08-30 23:52:37,2026-08-30,23,Sunday,Erode,11.330387,77.746122,24.82,111.24,Moving,On,Good,1,0
VEH0149,2026-08-31 04:58:24,2026-08-31,4,Monday,Trichy,10.780876,78.73536,33.03,280.39,Moving,On,Good,1,0
VEH0149,2026-08-31 12:22:35,2026-08-31,12,Monday,Chennai,13.116155,80.273827,31.24,8.19,Moving,On,Excellent,1,0
VEH0149,2026-08-31 14:34:17,2026-08-31,14,Monday,Salem,11.667922,78.097683,28.62,161.6,Moving,On,Fair,1,0
VEH0150,2026-08-01 03:38:44,2026-08-01,3,Saturday,Coimbatore,11.001414,76.940811,36.05,342.05,Moving,On,Good,1,0
VEH0150,2026-08-01 15:24:04,2026-08-01,15,Saturday,Chennai,13.079761,80.267693,42.59,76.36,Moving,On,Excellent,1,0
VEH0150,2026-08-02 04:14:08,2026-08-02,4,Sunday,Tirunelveli,8.660746,77.702255,38.7,33.99,Moving,On,Good,1,0
VEH0150,2026-08-02 15:52:46,2026-08-02,15,Sunday,Chennai,13.131476,80.283581,48.9,350.96,Moving,On,Excellent,1,0
VEH0150,2026-08-02 22:05:31,2026-08-02,22,Sunday,Madurai,9.849055,78.174068,36.51,66.06,Moving,On,Fair,1,0
VEH0150,2026-08-02 22:23:22,2026-08-02,22,Sunday,Madurai,9.972882,78.057113,72.79,189.62,Moving,On,Excellent,1,0
VEH0150,2026-08-02 22:54:37,2026-08-02,22,Sunday,Madurai,9.968433,78.092812,49.08,305.24,Moving,On,Fair,1,0
VEH0150,2026-08-03 03:02:23,2026-08-03,3,Monday,Erode,11.259828,77.725605,14.93,237.06,Slow,On,Fair,1,0
VEH0150,2026-08-03 06:34:26,2026-08-03,6,Monday,Erode,11.36147,77.649932,9.04,353.21,Slow,On,Good,1,0
VEH0150,2026-08-03 11:35:45,2026-08-03,11,Monday,Salem,11.681984,78.154196,36.66,209.44,Moving,On,Good,1,0
VEH0150,2026-08-03 13:11:44,2026-08-03,13,Monday,Tirunelveli,8.712389,77.771461,82.68,287.32,Moving,On,Good,1,0
VEH0150,2026-08-03 15:23:25,2026-08-03,15,Monday,Trichy,10.739251,78.664733,49.0,264.92,Moving,On,Excellent,1,0
VEH0150,2026-08-03 20:22:31,2026-08-03,20,Monday,Madurai,9.967529,78.115575,25.73,327.23,Moving,On,Excellent,1,0
VEH0150,2026-08-05 02:03:42,2026-08-05,2,Wednesday,Vellore,12.915805,79.141023,22.0,133.61,Moving,On,Good,1,0
VEH0150,2026-08-05 09:07:48,2026-08-05,9,Wednesday,Chennai,13.009832,80.29063,22.27,282.81,Moving,On,Poor,1,1
VEH0150,2026-08-05 09:16:44,2026-08-05,9,Wednesday,Madurai,9.950682,78.119205,29.35,337.44,Moving,On,Excellent,1,0
VEH0150,2026-08-05 12:15:17,2026-08-05,12,Wednesday,Madurai,9.911369,78.089159,15.79,10.2,Moving,On,Excellent,1,0
VEH0150,2026-08-05 18:43:40,2026-08-05,18,Wednesday,Vellore,12.979637,79.150705,59.76,200.86,Moving,On,Poor,1,1
VEH0150,2026-08-05 23:38:18,2026-08-05,23,Wednesday,Chennai,13.044394,80.244631,46.29,102.81,Moving,On,Excellent,1,0
VEH0150,2026-08-06 07:13:39,2026-08-06,7,Thursday,Tirunelveli,8.651513,77.724818,16.41,251.36,Moving,On,Excellent,1,0
VEH0150,2026-08-06 09:14:10,2026-08-06,9,Thursday,Vellore,12.888285,79.15202,53.21,5.61,Moving,On,Excellent,1,0
VEH0150,2026-08-06 11:05:47,2026-08-06,11,Thursday,Tirunelveli,8.669815,77.772386,35.73,36.04,Moving,On,Excellent,1,0
VEH0150,2026-08-06 14:24:26,2026-08-06,14,Thursday,Coimbatore,11.002968,76.960172,26.4,62.28,Moving,On,Excellent,1,0
VEH0150,2026-08-06 17:56:29,2026-08-06,17,Thursday,Erode,11.337464,77.711987,42.07,131.63,Moving,On,Excellent,1,0
VEH0150,2026-08-06 23:06:44,2026-08-06,23,Thursday,Tirunelveli,8.677141,77.773683,61.26,321.78,Moving,On,Fair,1,0
VEH0150,2026-08-07 01:36:17,2026-08-07,1,Friday,Chennai,13.099961,80.291362,45.39,305.71,Moving,On,Excellent,1,0
VEH0150,2026-08-07 16:33:34,2026-08-07,16,Friday,Coimbatore,11.004485,76.915629,29.07,232.12,Moving,On,Good,1,0
VEH0150,2026-08-08 11:27:27,2026-08-08,11,Saturday,Madurai,9.993321,78.062816,51.75,222.94,Moving,On,Excellent,1,0
VEH0150,2026-08-08 23:03:52,2026-08-08,23,Saturday,Trichy,10.785764,78.703537,25.0,41.25,Moving,On,Good,1,0
VEH0150,2026-08-08 23:57:26,2026-08-08,23,Saturday,Tirunelveli,8.702636,77.740824,2.63,0.25,Stopped,On,Excellent,1,0
VEH0150,2026-08-09 04:20:49,2026-08-09,4,Sunday,Vellore,12.954276,79.149361,27.58,87.3,Moving,On,Excellent,1,0
VEH0150,2026-08-09 10:22:24,2026-08-09,10,Sunday,Salem,11.652448,78.144933,23.38,21.77,Moving,On,Fair,1,0
VEH0150,2026-08-09 14:07:51,2026-08-09,14,Sunday,Chennai,13.076568,80.341782,58.42,358.43,Moving,On,Good,1,0
VEH0150,2026-08-09 14:25:42,2026-08-09,14,Sunday,Trichy,10.80168,78.692533,45.0,28.32,Moving,On,Excellent,1,0
VEH0150,2026-08-10 05:47:33,2026-08-10,5,Monday,Vellore,12.979805,79.202032,5.33,47.93,Slow,On,Excellent,1,0
VEH0150,2026-08-10 18:10:49,2026-08-10,18,Monday,Vellore,12.884988,79.08538,4.78,17.63,Slow,On,Excellent,1,0
VEH0150,2026-08-10 19:02:09,2026-08-10,19,Monday,Chennai,13.090306,80.264592,33.13,6.49,Moving,On,Good,1,0
VEH0150,2026-08-10 22:47:36,2026-08-10,22,Monday,Tirunelveli,8.702683,77.7969,8.45,75.55,Slow,On,Poor,1,1
VEH0150,2026-08-12 00:25:29,2026-08-12,0,Wednesday,Madurai,9.889043,78.082315,35.0,245.04,Moving,On,Good,1,0
VEH0150,2026-08-12 17:14:23,2026-08-12,17,Wednesday,Chennai,13.085546,80.275009,24.11,138.56,Moving,On,Excellent,1,0
VEH0150,2026-08-13 13:06:18,2026-08-13,13,Thursday,Chennai,13.04456,80.260195,48.18,261.07,Moving,On,Good,1,0
VEH0150,2026-08-13 14:04:20,2026-08-13,14,Thursday,Salem,11.637916,78.141358,47.13,70.47,Moving,On,Poor,1,1
VEH0150,2026-08-14 17:53:55,2026-08-14,17,Friday,Salem,11.61883,78.144553,22.11,78.88,Moving,On,Excellent,1,0
VEH0150,2026-08-14 18:22:56,2026-08-14,18,Friday,Chennai,13.096308,80.363576,5.24,7.15,Slow,On,Excellent,1,0
VEH0150,2026-08-14 19:45:31,2026-08-14,19,Friday,Erode,11.338406,77.709998,47.13,127.66,Moving,On,Poor,1,1
VEH0150,2026-08-15 00:53:32,2026-08-15,0,Saturday,Erode,11.370465,77.699843,24.92,235.35,Moving,On,Excellent,1,0
VEH0150,2026-08-15 07:30:51,2026-08-15,7,Saturday,Chennai,13.10738,80.277154,36.03,259.79,Moving,On,Poor,1,1
VEH0150,2026-08-16 07:39:27,2026-08-16,7,Sunday,Madurai,9.913164,78.032663,25.46,172.46,Moving,On,Excellent,1,0
VEH0150,2026-08-16 21:38:43,2026-08-16,21,Sunday,Tirunelveli,8.758112,77.783207,36.61,318.17,Moving,On,Excellent,1,0
VEH0150,2026-08-16 22:21:07,2026-08-16,22,Sunday,Coimbatore,11.013632,76.959821,45.91,169.78,Moving,On,Good,1,0
VEH0150,2026-08-17 04:29:25,2026-08-17,4,Monday,Salem,11.687173,78.09528,53.9,319.57,Moving,On,Excellent,1,0
VEH0150,2026-08-17 08:52:48,2026-08-17,8,Monday,Madurai,9.91314,78.114103,32.86,224.98,Moving,On,Excellent,1,0
VEH0150,2026-08-17 11:08:57,2026-08-17,11,Monday,Vellore,12.962146,79.143466,20.98,250.81,Moving,On,Excellent,1,0
VEH0150,2026-08-17 20:04:39,2026-08-17,20,Monday,Vellore,12.933199,79.069194,31.56,163.53,Moving,On,Excellent,1,0
VEH0150,2026-08-17 23:14:22,2026-08-17,23,Monday,Chennai,13.117236,80.292479,63.62,111.69,Moving,On,Excellent,1,0
VEH0150,2026-08-18 06:56:24,2026-08-18,6,Tuesday,Tirunelveli,8.721169,77.710024,46.24,357.47,Moving,On,Good,1,0
VEH0150,2026-08-18 08:27:55,2026-08-18,8,Tuesday,Madurai,9.902878,78.077631,27.03,34.05,Moving,On,Good,1,0
VEH0150,2026-08-18 11:46:34,2026-08-18,11,Tuesday,Erode,11.275819,77.712421,33.35,79.35,Moving,On,Fair,1,0
VEH0150,2026-08-18 16:50:08,2026-08-18,16,Tuesday,Tirunelveli,8.718453,77.770902,3.2,222.64,Slow,On,Good,1,0
VEH0150,2026-08-18 16:56:50,2026-08-18,16,Tuesday,Madurai,9.920713,78.139606,45.82,109.25,Moving,On,Excellent,1,0
VEH0150,2026-08-18 17:50:24,2026-08-18,17,Tuesday,Tirunelveli,8.7169,77.760832,54.2,35.0,Moving,On,Good,1,0
VEH0150,2026-08-18 22:11:33,2026-08-18,22,Tuesday,Trichy,10.784444,78.750989,41.72,196.64,Moving,On,Excellent,1,0
VEH0150,2026-08-19 05:40:12,2026-08-19,5,Wednesday,Vellore,12.942472,79.196094,22.16,65.57,Moving,On,Excellent,1,0
VEH0150,2026-08-19 06:40:28,2026-08-19,6,Wednesday,Tirunelveli,8.718722,77.715792,41.9,245.79,Moving,On,Excellent,1,0
VEH0150,2026-08-19 11:48:29,2026-08-19,11,Wednesday,Chennai,13.067072,80.243655,65.79,82.92,Moving,On,Excellent,1,0
VEH0150,2026-08-19 19:10:26,2026-08-19,19,Wednesday,Madurai,10.004822,78.130329,52.38,105.59,Moving,On,Excellent,1,0
VEH0150,2026-08-20 07:44:52,2026-08-20,7,Thursday,Salem,11.632172,78.144872,13.23,338.04,Slow,On,Excellent,1,0
VEH0150,2026-08-20 09:14:09,2026-08-20,9,Thursday,Coimbatore,11.01495,76.900602,51.05,57.37,Moving,On,Good,1,0
VEH0150,2026-08-20 15:04:35,2026-08-20,15,Thursday,Coimbatore,10.99894,76.919481,43.87,280.95,Moving,On,Excellent,1,0
VEH0150,2026-08-20 20:23:46,2026-08-20,20,Thursday,Madurai,9.95306,78.123706,52.98,119.34,Moving,On,Fair,1,0
VEH0150,2026-08-20 22:28:46,2026-08-20,22,Thursday,Erode,11.31879,77.749694,60.31,86.57,Moving,On,Good,1,0
VEH0150,2026-08-21 09:49:33,2026-08-21,9,Friday,Trichy,10.789659,78.688973,31.63,180.97,Moving,On,Good,1,0
VEH0150,2026-08-21 09:58:29,2026-08-21,9,Friday,Chennai,13.087924,80.178363,30.48,197.49,Moving,On,Fair,1,0
VEH0150,2026-08-21 13:28:17,2026-08-21,13,Friday,Erode,11.348689,77.710427,47.46,228.13,Moving,On,Excellent,1,0
VEH0150,2026-08-21 17:18:11,2026-08-21,17,Friday,Chennai,13.053963,80.305052,49.84,106.38,Moving,On,Excellent,1,0
VEH0150,2026-08-22 10:31:38,2026-08-22,10,Saturday,Erode,11.353573,77.739717,24.09,41.53,Moving,On,Good,1,0
VEH0150,2026-08-22 14:30:28,2026-08-22,14,Saturday,Coimbatore,11.033244,76.974019,66.96,2.35,Moving,On,Excellent,1,0
VEH0150,2026-08-22 16:33:14,2026-08-22,16,Saturday,Tirunelveli,8.634913,77.672922,48.77,136.82,Moving,On,Good,1,0
VEH0150,2026-08-22 18:53:51,2026-08-22,18,Saturday,Madurai,9.945678,78.127308,67.72,49.93,Moving,On,Fair,1,0
VEH0150,2026-08-23 07:32:45,2026-08-23,7,Sunday,Coimbatore,10.949973,76.964451,38.77,9.21,Moving,On,Good,1,0
VEH0150,2026-08-23 22:34:30,2026-08-23,22,Sunday,Chennai,13.088045,80.269409,52.65,292.04,Moving,On,Good,1,0
VEH0150,2026-08-23 22:36:44,2026-08-23,22,Sunday,Madurai,9.92943,78.103483,24.72,201.02,Moving,On,Excellent,1,0
VEH0150,2026-08-24 07:45:49,2026-08-24,7,Monday,Vellore,12.891861,79.163031,41.76,270.41,Moving,On,Good,1,0
VEH0150,2026-08-24 09:06:11,2026-08-24,9,Monday,Madurai,9.953571,78.102667,47.35,156.55,Moving,On,Fair,1,0
VEH0150,2026-08-24 18:24:12,2026-08-24,18,Monday,Trichy,10.771129,78.688633,50.97,323.25,Moving,On,Excellent,1,0
VEH0150,2026-08-25 11:44:20,2026-08-25,11,Tuesday,Madurai,9.898093,78.133122,51.81,324.73,Moving,On,Excellent,1,0
VEH0150,2026-08-25 17:37:00,2026-08-25,17,Tuesday,Vellore,12.910845,79.135499,36.92,268.54,Moving,On,Good,1,0
VEH0150,2026-08-26 13:51:14,2026-08-26,13,Wednesday,Salem,11.707221,78.162899,3.87,88.58,Slow,On,Excellent,1,0
VEH0150,2026-08-26 20:08:28,2026-08-26,20,Wednesday,Tirunelveli,8.675645,77.807594,21.63,103.96,Moving,On,Excellent,1,0
VEH0150,2026-08-26 20:26:19,2026-08-26,20,Wednesday,Trichy,10.825953,78.781833,19.07,99.67,Moving,On,Poor,1,1
VEH0150,2026-08-26 23:29:21,2026-08-26,23,Wednesday,Vellore,12.910179,79.106598,42.32,221.84,Moving,On,Excellent,1,0
VEH0150,2026-08-27 00:29:37,2026-08-27,0,Thursday,Vellore,12.923741,79.108706,55.38,152.76,Moving,On,Fair,1,0
VEH0150,2026-08-27 05:39:52,2026-08-27,5,Thursday,Trichy,10.758526,78.656042,11.96,11.82,Slow,On,Excellent,1,0
VEH0150,2026-08-27 06:17:49,2026-08-27,6,Thursday,Chennai,13.075538,80.252203,28.42,329.31,Moving,On,Excellent,1,0
VEH0150,2026-08-27 16:04:51,2026-08-27,16,Thursday,Chennai,13.066491,80.273476,47.33,335.43,Moving,On,Good,1,0
VEH0150,2026-08-27 17:31:54,2026-08-27,17,Thursday,Salem,11.628006,78.169844,31.58,290.89,Moving,On,Fair,1,0
VEH0150,2026-08-28 12:14:37,2026-08-28,12,Friday,Chennai,13.051793,80.316889,64.33,59.09,Moving,On,Fair,1,0
VEH0150,2026-08-28 12:50:20,2026-08-28,12,Friday,Tirunelveli,8.749101,77.754747,39.16,75.3,Moving,On,Excellent,1,0
VEH0150,2026-08-28 13:01:30,2026-08-28,13,Friday,Chennai,13.047981,80.224173,41.29,170.86,Moving,On,Excellent,1,0
VEH0150,2026-08-28 13:30:31,2026-08-28,13,Friday,Coimbatore,10.968518,76.957933,32.51,126.51,Moving,On,Excellent,1,0
VEH0150,2026-08-29 03:25:18,2026-08-29,3,Saturday,Chennai,13.098145,80.233361,15.84,264.09,Moving,On,Excellent,1,0
VEH0150,2026-08-29 14:43:51,2026-08-29,14,Saturday,Vellore,12.925792,79.122007,41.77,83.75,Moving,On,Excellent,1,0
VEH0150,2026-08-29 17:00:00,2026-08-29,17,Saturday,Erode,11.357973,77.748273,78.02,267.68,Moving,On,Good,1,0
VEH0150,2026-08-29 22:30:21,2026-08-29,22,Saturday,Chennai,13.080875,80.268034,74.47,304.76,Moving,On,Excellent,1,0
VEH0150,2026-08-30 00:19:43,2026-08-30,0,Sunday,Vellore,12.984147,79.181935,52.32,131.85,Moving,On,Excellent,1,0
VEH0150,2026-08-30 00:39:49,2026-08-30,0,Sunday,Chennai,13.039185,80.359111,12.89,73.72,Slow,On,Poor,1,1
VEH0150,2026-08-30 03:27:13,2026-08-30,3,Sunday,Vellore,12.960024,79.117455,46.42,325.51,Moving,On,Fair,1,0
VEH0150,2026-08-30 15:01:23,2026-08-30,15,Sunday,Tirunelveli,8.69416,77.762638,49.0,75.08,Moving,On,Fair,1,0
VEH0150,2026-08-30 16:37:22,2026-08-30,16,Sunday,Erode,11.284,77.787414,66.82,329.85,Moving,On,Poor,1,1
VEH0150,2026-08-30 22:09:56,2026-08-30,22,Sunday,Trichy,10.769772,78.686353,48.52,131.27,Moving,On,Excellent,1,0
VEH0150,2026-08-30 22:14:24,2026-08-30,22,Sunday,Chennai,13.080636,80.251172,26.5,151.59,Moving,On,Excellent,1,0
VEH0150,2026-08-31 06:50:01,2026-08-31,6,Monday,Tirunelveli,8.702135,77.712994,50.26,336.93,Moving,On,Fair,1,0
VEH0150,2026-08-31 20:29:11,2026-08-31,20,Monday,Tirunelveli,8.749325,77.802355,30.06,49.5,Moving,On,Excellent,1,0
VEH0151,2026-08-01 10:24:58,2026-08-01,10,Saturday,Erode,11.368083,77.709617,45.54,284.18,Moving,On,Fair,1,0
VEH0151,2026-08-01 12:07:39,2026-08-01,12,Saturday,Tirunelveli,8.720514,77.775861,23.5,117.15,Moving,On,Excellent,1,0
VEH0151,2026-08-01 14:26:02,2026-08-01,14,Saturday,Tirunelveli,8.691786,77.695939,42.63,97.54,Moving,On,Excellent,1,0
VEH0151,2026-08-01 17:15:40,2026-08-01,17,Saturday,Erode,11.341867,77.742004,11.4,285.81,Slow,On,Excellent,1,0
VEH0151,2026-08-02 15:39:22,2026-08-02,15,Sunday,Salem,11.648251,78.112803,30.97,162.58,Moving,On,Good,1,0
VEH0151,2026-08-02 15:43:50,2026-08-02,15,Sunday,Madurai,9.913589,78.186317,63.8,214.44,Moving,On,Excellent,1,0
VEH0151,2026-08-03 04:13:48,2026-08-03,4,Monday,Vellore,12.954079,79.125673,47.34,112.42,Moving,On,Poor,1,1
VEH0151,2026-08-03 04:16:02,2026-08-03,4,Monday,Tirunelveli,8.776482,77.751951,55.03,276.77,Moving,On,Good,1,0
VEH0151,2026-08-03 05:54:15,2026-08-03,5,Monday,Vellore,12.927534,79.109836,32.35,96.37,Moving,On,Good,1,0
VEH0151,2026-08-03 22:09:40,2026-08-03,22,Monday,Trichy,10.73306,78.692459,73.29,43.73,Moving,On,Fair,1,0
VEH0151,2026-08-04 07:00:53,2026-08-04,7,Tuesday,Coimbatore,11.003041,76.985577,27.39,337.68,Moving,On,Good,1,0
VEH0151,2026-08-04 20:55:41,2026-08-04,20,Tuesday,Salem,11.692405,78.157337,46.66,167.89,Moving,On,Good,1,0
VEH0151,2026-08-05 02:50:35,2026-08-05,2,Wednesday,Vellore,12.922075,79.149136,36.57,7.26,Moving,On,Excellent,1,0
VEH0151,2026-08-05 10:08:04,2026-08-05,10,Wednesday,Tirunelveli,8.695806,77.728431,48.99,345.69,Moving,On,Excellent,1,0
VEH0151,2026-08-05 11:01:38,2026-08-05,11,Wednesday,Vellore,12.870719,79.139127,14.72,167.03,Slow,On,Excellent,1,0
VEH0151,2026-08-05 14:04:40,2026-08-05,14,Wednesday,Salem,11.614987,78.138672,67.2,209.53,Moving,On,Good,1,0
VEH0151,2026-08-05 16:16:21,2026-08-05,16,Wednesday,Vellore,12.887944,79.139891,35.71,258.19,Moving,On,Good,1,0
VEH0151,2026-08-06 03:48:18,2026-08-06,3,Thursday,Madurai,9.963581,78.138099,41.68,47.64,Moving,On,Fair,1,0
VEH0151,2026-08-06 13:33:06,2026-08-06,13,Thursday,Salem,11.685498,78.156768,62.47,252.17,Moving,On,Fair,1,0
VEH0151,2026-08-06 16:36:07,2026-08-06,16,Thursday,Madurai,9.884567,78.110144,43.09,71.48,Moving,On,Good,1,0
VEH0151,2026-08-07 00:29:19,2026-08-07,0,Friday,Erode,11.320265,77.71176,58.27,96.27,Moving,On,Fair,1,0
VEH0151,2026-08-07 19:29:54,2026-08-07,19,Friday,Erode,11.343994,77.715026,2.72,41.35,Stopped,Off,Good,0,0
VEH0151,2026-08-07 22:35:10,2026-08-07,22,Friday,Coimbatore,11.037481,76.96908,35.48,273.22,Moving,On,Excellent,1,0
VEH0151,2026-08-08 13:45:51,2026-08-08,13,Saturday,Salem,11.705767,78.191916,15.0,145.27,Moving,On,Good,1,0
VEH0151,2026-08-08 17:33:31,2026-08-08,17,Saturday,Salem,11.717327,78.151572,22.26,281.11,Moving,On,Good,1,0
VEH0151,2026-08-09 00:30:55,2026-08-09,0,Sunday,Chennai,13.034007,80.288095,75.03,173.62,Moving,On,Fair,1,0
VEH0151,2026-08-09 05:34:28,2026-08-09,5,Sunday,Tirunelveli,8.718048,77.820044,29.79,91.93,Moving,On,Good,1,0
VEH0151,2026-08-09 08:12:57,2026-08-09,8,Sunday,Madurai,9.927326,78.1576,32.85,53.71,Moving,On,Excellent,1,0
VEH0151,2026-08-09 22:36:45,2026-08-09,22,Sunday,Trichy,10.880851,78.703161,44.38,188.3,Moving,On,Fair,1,0
VEH0151,2026-08-11 21:04:36,2026-08-11,21,Tuesday,Tirunelveli,8.716445,77.747231,46.7,358.31,Moving,On,Good,1,0
VEH0151,2026-08-12 11:48:30,2026-08-12,11,Wednesday,Tirunelveli,8.708023,77.762999,70.99,338.21,Moving,On,Excellent,1,0
