date,location,latitude,longitude,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk
2026-04-18,Salem,11.66,78.15,31.12,49.02,6.47,Light Rain,1,0,0,Moderate
2026-04-18,Tirunelveli,8.71,77.76,36.51,64.94,1.95,Clear,1,0,0,Moderate
2026-04-18,Trichy,10.79,78.7,32.45,46.02,7.23,Light Rain,1,0,0,Moderate
2026-04-18,Vellore,12.92,79.13,39.43,45.61,1.53,Clear,1,0,0,Moderate
2026-04-19,Chennai,13.08,80.27,31.22,58.1,2.39,Light Rain,1,0,0,Moderate
2026-04-19,Coimbatore,11.02,76.96,33.76,45.8,5.83,Light Rain,1,0,0,Moderate
2026-04-19,Erode,11.34,77.72,32.98,81.47,7.43,Light Rain,1,0,1,Moderate
2026-04-19,Madurai,9.93,78.12,30.32,52.8,7.08,Light Rain,1,0,0,Moderate
2026-04-19,Salem,11.66,78.15,33.79,55.38,1.59,Clear,1,0,0,Moderate
2026-04-19,Tirunelveli,8.71,77.76,30.67,62.7,2.53,Light Rain,1,0,0,Moderate
2026-04-19,Trichy,10.79,78.7,35.77,55.46,3.46,Light Rain,1,0,0,Moderate
2026-04-19,Vellore,12.92,79.13,31.68,65.68,7.86,Light Rain,1,0,0,Moderate
2026-04-20,Chennai,13.08,80.27,33.33,68.41,1.86,Clear,1,0,0,Moderate
2026-04-20,Coimbatore,11.02,76.96,29.49,59.87,2.56,Light Rain,1,0,0,Moderate
2026-04-20,Erode,11.34,77.72,31.84,61.7,1.65,Clear,1,0,0,Moderate
2026-04-20,Madurai,9.93,78.12,29.25,56.69,1.82,Clear,1,0,0,Moderate
2026-04-20,Salem,11.66,78.15,26.48,43.2,4.5,Light Rain,1,0,0,Moderate
2026-04-20,Tirunelveli,8.71,77.76,33.68,54.43,1.28,Clear,1,0,0,Moderate
2026-04-20,Trichy,10.79,78.7,32.09,47.06,3.62,Light Rain,1,0,0,Moderate
2026-04-20,Vellore,12.92,79.13,40.21,44.77,0.56,Clear,1,0,0,Moderate
2026-04-21,Chennai,13.08,80.27,35.21,66.15,11.56,Rain,1,0,0,Moderate
2026-04-21,Coimbatore,11.02,76.96,32.14,78.4,3.38,Light Rain,1,0,0,Moderate
2026-04-21,Erode,11.34,77.72,32.65,55.31,1.4,Clear,1,0,0,Moderate
2026-04-21,Madurai,9.93,78.12,33.69,78.32,0.41,Clear,1,0,0,Moderate
2026-04-21,Salem,11.66,78.15,36.54,73.99,3.12,Light Rain,1,0,0,Moderate
2026-04-21,Tirunelveli,8.71,77.76,36.39,61.84,1.05,Clear,1,0,0,Moderate
2026-04-21,Trichy,10.79,78.7,30.41,55.54,16.6,Rain,1,0,0,Moderate
2026-04-21,Vellore,12.92,79.13,38.74,72.92,0.11,Clear,1,0,0,Moderate
2026-04-22,Chennai,13.08,80.27,28.62,64.81,0.57,Clear,1,0,0,Moderate
2026-04-22,Coimbatore,11.02,76.96,33.82,61.53,0.76,Clear,1,0,0,Moderate
2026-04-22,Erode,11.34,77.72,30.22,67.15,1.0,Clear,1,0,0,Moderate
2026-04-22,Madurai,9.93,78.12,35.41,42.36,3.28,Light Rain,1,0,0,Moderate
2026-04-22,Salem,11.66,78.15,30.32,91.52,8.44,Rain,1,0,1,Moderate
2026-04-22,Tirunelveli,8.71,77.76,28.74,57.24,0.44,Clear,1,0,0,Moderate
2026-04-22,Trichy,10.79,78.7,31.78,74.58,3.37,Light Rain,1,0,0,Moderate
2026-04-22,Vellore,12.92,79.13,30.5,49.25,4.66,Light Rain,1,0,0,Moderate
2026-04-23,Chennai,13.08,80.27,29.33,61.16,2.28,Light Rain,1,0,0,Moderate
2026-04-23,Coimbatore,11.02,76.96,34.9,59.28,5.88,Light Rain,1,0,0,Moderate
2026-04-23,Erode,11.34,77.72,35.87,64.27,2.87,Light Rain,1,0,0,Moderate
2026-04-23,Madurai,9.93,78.12,31.95,52.88,1.71,Clear,1,0,0,Moderate
2026-04-23,Salem,11.66,78.15,34.76,45.91,1.89,Clear,1,0,0,Moderate
2026-04-23,Tirunelveli,8.71,77.76,33.29,60.14,1.62,Clear,1,0,0,Moderate
2026-04-23,Trichy,10.79,78.7,31.05,59.99,2.91,Light Rain,1,0,0,Moderate
2026-04-23,Vellore,12.92,79.13,33.26,64.08,1.17,Clear,1,0,0,Moderate
2026-04-24,Chennai,13.08,80.27,35.54,50.31,6.91,Light Rain,1,0,0,Moderate
2026-04-24,Coimbatore,11.02,76.96,38.65,54.0,3.16,Light Rain,1,0,0,Moderate
2026-04-24,Erode,11.34,77.72,29.95,65.3,7.23,Light Rain,1,0,0,Moderate
2026-04-24,Madurai,9.93,78.12,40.74,72.09,0.82,Clear,1,0,0,Moderate
2026-04-24,Salem,11.66,78.15,34.4,52.79,0.62,Clear,1,0,0,Moderate
2026-04-24,Tirunelveli,8.71,77.76,30.49,55.81,1.73,Clear,1,0,0,Moderate
2026-04-24,Trichy,10.79,78.7,36.84,66.51,7.22,Light Rain,1,0,0,Moderate
2026-04-24,Vellore,12.92,79.13,33.79,64.03,0.76,Clear,1,0,0,Moderate
2026-04-25,Chennai,13.08,80.27,32.5,54.25,5.05,Light Rain,1,0,0,Moderate
2026-04-25,Coimbatore,11.02,76.96,30.2,89.37,2.2,Light Rain,1,0,1,Moderate
2026-04-25,Erode,11.34,77.72,37.24,56.21,11.06,Rain,1,0,0,Moderate
2026-04-25,Madurai,9.93,78.12,33.92,48.41,0.35,Clear,1,0,0,Moderate
2026-04-25,Salem,11.66,78.15,32.63,72.11,1.69,Clear,1,0,0,Moderate
2026-04-25,Tirunelveli,8.71,77.76,31.34,55.97,16.46,Rain,1,0,0,Moderate
2026-04-25,Trichy,10.79,78.7,33.12,59.89,6.77,Light Rain,1,0,0,Moderate
2026-04-25,Vellore,12.92,79.13,31.96,59.06,0.71,Clear,1,0,0,Moderate
2026-04-26,Chennai,13.08,80.27,36.97,67.07,2.0,Light Rain,1,0,0,Moderate
2026-04-26,Coimbatore,11.02,76.96,38.99,65.4,0.04,Clear,1,0,0,Moderate
2026-04-26,Erode,11.34,77.72,28.46,84.09,6.69,Light Rain,1,0,1,Moderate
2026-04-26,Madurai,9.93,78.12,38.74,60.34,5.08,Light Rain,1,0,0,Moderate
2026-04-26,Salem,11.66,78.15,34.51,76.78,3.31,Light Rain,1,0,0,Moderate
2026-04-26,Tirunelveli,8.71,77.76,28.69,58.97,3.25,Light Rain,1,0,0,Moderate
2026-04-26,Trichy,10.79,78.7,26.79,47.51,1.79,Clear,1,0,0,Moderate
2026-04-26,Vellore,12.92,79.13,32.12,77.91,10.5,Rain,1,0,0,Moderate
2026-04-27,Chennai,13.08,80.27,30.2,80.65,1.53,Cloudy,1,0,1,Moderate
2026-04-27,Coimbatore,11.02,76.96,36.51,68.99,1.35,Clear,1,0,0,Moderate
2026-04-27,Erode,11.34,77.72,31.75,63.83,1.86,Clear,1,0,0,Moderate
2026-04-27,Madurai,9.93,78.12,41.1,51.58,0.51,Clear,1,0,0,Moderate
2026-04-27,Salem,11.66,78.15,32.48,30.0,2.15,Light Rain,1,0,0,Moderate
2026-04-27,Tirunelveli,8.71,77.76,38.58,59.99,1.41,Clear,1,0,0,Moderate
2026-04-27,Trichy,10.79,78.7,38.2,66.75,4.06,Light Rain,1,0,0,Moderate
2026-04-27,Vellore,12.92,79.13,30.78,74.06,1.25,Clear,1,0,0,Moderate
2026-04-28,Chennai,13.08,80.27,27.95,71.11,5.65,Light Rain,1,0,0,Moderate
2026-04-28,Coimbatore,11.02,76.96,36.92,68.13,0.24,Clear,1,0,0,Moderate
2026-04-28,Erode,11.34,77.72,29.83,67.46,2.43,Light Rain,1,0,0,Moderate
2026-04-28,Madurai,9.93,78.12,35.42,58.31,2.1,Light Rain,1,0,0,Moderate
2026-04-28,Salem,11.66,78.15,29.83,94.48,4.39,Light Rain,1,0,1,Moderate
2026-04-28,Tirunelveli,8.71,77.76,37.3,47.67,0.81,Clear,1,0,0,Moderate
2026-04-28,Trichy,10.79,78.7,30.58,66.7,1.13,Clear,1,0,0,Moderate
2026-04-28,Vellore,12.92,79.13,36.08,51.14,1.55,Clear,1,0,0,Moderate
2026-04-29,Chennai,13.08,80.27,36.67,58.05,0.13,Clear,1,0,0,Moderate
2026-04-29,Coimbatore,11.02,76.96,33.39,70.59,0.53,Clear,1,0,0,Moderate
2026-04-29,Erode,11.34,77.72,35.26,71.45,0.26,Clear,1,0,0,Moderate
2026-04-29,Madurai,9.93,78.12,31.16,65.25,2.84,Light Rain,1,0,0,Moderate
2026-04-29,Salem,11.66,78.15,31.66,62.58,5.44,Light Rain,1,0,0,Moderate
2026-04-29,Tirunelveli,8.71,77.76,33.44,44.98,3.7,Light Rain,1,0,0,Moderate
2026-04-29,Trichy,10.79,78.7,32.12,57.16,1.76,Clear,1,0,0,Moderate
2026-04-29,Vellore,12.92,79.13,29.46,61.54,14.43,Rain,1,0,0,Moderate
2026-04-30,Chennai,13.08,80.27,32.27,84.24,1.49,Cloudy,1,0,1,Moderate
2026-04-30,Coimbatore,11.02,76.96,31.94,71.16,3.11,Light Rain,1,0,0,Moderate
2026-04-30,Erode,11.34,77.72,38.93,74.46,1.87,Clear,1,0,0,Moderate
2026-04-30,Madurai,9.93,78.12,33.34,37.86,6.36,Light Rain,1,0,0,Moderate
2026-04-30,Salem,11.66,78.15,34.64,54.56,3.3,Light Rain,1,0,0,Moderate
2026-04-30,Tirunelveli,8.71,77.76,31.04,35.7,1.42,Clear,1,0,0,Moderate
2026-04-30,Trichy,10.79,78.7,34.83,36.67,2.0,Light Rain,1,0,0,Moderate
2026-04-30,Vellore,12.92,79.13,34.41,54.41,2.57,Light Rain,1,0,0,Moderate
2026-05-01,Chennai,13.08,80.27,31.38,65.06,1.59,Clear,1,0,0,Moderate
2026-05-01,Coimbatore,11.02,76.96,29.97,48.89,5.05,Light Rain,1,0,0,Moderate
2026-05-01,Erode,11.34,77.72,23.73,57.93,1.15,Clear,1,0,0,Moderate
2026-05-01,Madurai,9.93,78.12,36.59,66.36,3.68,Light Rain,1,0,0,Moderate
2026-05-01,Salem,11.66,78.15,32.74,48.08,0.94,Clear,1,0,0,Moderate
2026-05-01,Tirunelveli,8.71,77.76,35.37,66.65,4.26,Light Rain,1,0,0,Moderate
2026-05-01,Trichy,10.79,78.7,31.8,65.99,7.58,Light Rain,1,0,0,Moderate
2026-05-01,Vellore,12.92,79.13,29.65,69.55,0.12,Clear,1,0,0,Moderate
2026-05-02,Chennai,13.08,80.27,35.76,43.5,0.89,Clear,1,0,0,Moderate
2026-05-02,Coimbatore,11.02,76.96,34.76,43.24,6.02,Light Rain,1,0,0,Moderate
2026-05-02,Erode,11.34,77.72,34.94,49.03,4.81,Light Rain,1,0,0,Moderate
2026-05-02,Madurai,9.93,78.12,33.02,51.53,0.65,Clear,1,0,0,Moderate
2026-05-02,Salem,11.66,78.15,30.55,66.52,0.59,Clear,1,0,0,Moderate
2026-05-02,Tirunelveli,8.71,77.76,30.23,65.57,0.92,Clear,1,0,0,Moderate
2026-05-02,Trichy,10.79,78.7,32.49,33.21,2.92,Light Rain,1,0,0,Moderate
2026-05-02,Vellore,12.92,79.13,34.37,70.84,2.12,Light Rain,1,0,0,Moderate
2026-05-03,Chennai,13.08,80.27,34.67,61.19,5.82,Light Rain,1,0,0,Moderate
2026-05-03,Coimbatore,11.02,76.96,32.29,75.26,4.16,Light Rain,1,0,0,Moderate
2026-05-03,Erode,11.34,77.72,36.23,39.83,5.36,Light Rain,1,0,0,Moderate
2026-05-03,Madurai,9.93,78.12,27.15,48.24,0.35,Clear,1,0,0,Moderate
2026-05-03,Salem,11.66,78.15,31.98,46.07,0.43,Clear,1,0,0,Moderate
2026-05-03,Tirunelveli,8.71,77.76,39.75,48.51,3.48,Light Rain,1,0,0,Moderate
2026-05-03,Trichy,10.79,78.7,31.7,41.22,1.92,Clear,1,0,0,Moderate
2026-05-03,Vellore,12.92,79.13,29.36,48.9,8.33,Rain,1,0,0,Moderate
2026-05-04,Chennai,13.08,80.27,34.44,49.61,2.29,Light Rain,1,0,0,Moderate
2026-05-04,Coimbatore,11.02,76.96,37.96,50.48,2.74,Light Rain,1,0,0,Moderate
2026-05-04,Erode,11.34,77.72,34.36,66.65,0.06,Clear,1,0,0,Moderate
2026-05-04,Madurai,9.93,78.12,31.71,43.98,1.71,Clear,1,0,0,Moderate
2026-05-04,Salem,11.66,78.15,29.33,80.85,10.97,Rain,1,0,1,Moderate
2026-05-04,Tirunelveli,8.71,77.76,30.88,36.74,5.87,Light Rain,1,0,0,Moderate
2026-05-04,Trichy,10.79,78.7,33.82,90.08,0.34,Cloudy,1,0,1,Moderate
2026-05-04,Vellore,12.92,79.13,27.64,76.15,3.98,Light Rain,1,0,0,Moderate
2026-05-05,Chennai,13.08,80.27,35.26,52.28,2.03,Light Rain,1,0,0,Moderate
2026-05-05,Coimbatore,11.02,76.96,31.57,73.46,4.58,Light Rain,1,0,0,Moderate
2026-05-05,Erode,11.34,77.72,33.36,78.05,1.0,Clear,1,0,0,Moderate
2026-05-05,Madurai,9.93,78.12,37.19,49.03,3.03,Light Rain,1,0,0,Moderate
2026-05-05,Salem,11.66,78.15,29.45,39.29,0.26,Clear,1,0,0,Moderate
2026-05-05,Tirunelveli,8.71,77.76,34.93,76.44,5.42,Light Rain,1,0,0,Moderate
2026-05-05,Trichy,10.79,78.7,35.8,79.51,4.74,Light Rain,1,0,0,Moderate
2026-05-05,Vellore,12.92,79.13,32.66,49.32,1.63,Clear,1,0,0,Moderate
2026-05-06,Chennai,13.08,80.27,30.52,54.17,12.98,Rain,1,0,0,Moderate
2026-05-06,Coimbatore,11.02,76.96,31.8,75.97,2.72,Light Rain,1,0,0,Moderate
2026-05-06,Erode,11.34,77.72,28.43,53.66,2.6,Light Rain,1,0,0,Moderate
2026-05-06,Madurai,9.93,78.12,34.7,80.73,9.82,Rain,1,0,1,Moderate
2026-05-06,Salem,11.66,78.15,33.29,68.16,0.98,Clear,1,0,0,Moderate
2026-05-06,Tirunelveli,8.71,77.76,28.31,82.2,0.41,Cloudy,1,0,1,Moderate
2026-05-06,Trichy,10.79,78.7,32.88,79.51,7.68,Light Rain,1,0,0,Moderate
2026-05-06,Vellore,12.92,79.13,33.51,51.84,6.12,Light Rain,1,0,0,Moderate
2026-05-07,Chennai,13.08,80.27,36.43,53.0,4.24,Light Rain,1,0,0,Moderate
2026-05-07,Coimbatore,11.02,76.96,27.99,77.64,5.31,Light Rain,1,0,0,Moderate
2026-05-07,Erode,11.34,77.72,31.3,57.93,1.19,Clear,1,0,0,Moderate
2026-05-07,Madurai,9.93,78.12,30.9,81.2,2.24,Light Rain,1,0,1,Moderate
2026-05-07,Salem,11.66,78.15,23.52,64.0,12.48,Rain,1,0,0,Moderate
2026-05-07,Tirunelveli,8.71,77.76,30.14,69.09,1.14,Clear,1,0,0,Moderate
2026-05-07,Trichy,10.79,78.7,32.01,56.95,0.79,Clear,1,0,0,Moderate
2026-05-07,Vellore,12.92,79.13,35.11,47.54,2.32,Light Rain,1,0,0,Moderate
2026-05-08,Chennai,13.08,80.27,34.37,56.71,1.53,Clear,1,0,0,Moderate
2026-05-08,Coimbatore,11.02,76.96,38.68,57.79,0.84,Clear,1,0,0,Moderate
2026-05-08,Erode,11.34,77.72,34.78,59.99,0.19,Clear,1,0,0,Moderate
2026-05-08,Madurai,9.93,78.12,29.29,74.06,0.65,Clear,1,0,0,Moderate
2026-05-08,Salem,11.66,78.15,37.07,47.84,0.42,Clear,1,0,0,Moderate
2026-05-08,Tirunelveli,8.71,77.76,28.58,68.02,7.81,Light Rain,1,0,0,Moderate
2026-05-08,Trichy,10.79,78.7,32.38,62.15,5.01,Light Rain,1,0,0,Moderate
2026-05-08,Vellore,12.92,79.13,33.46,56.48,1.03,Clear,1,0,0,Moderate
2026-05-09,Chennai,13.08,80.27,31.46,49.74,8.69,Rain,1,0,0,Moderate
2026-05-09,Coimbatore,11.02,76.96,34.07,72.21,3.68,Light Rain,1,0,0,Moderate
2026-05-09,Erode,11.34,77.72,30.46,57.62,3.63,Light Rain,1,0,0,Moderate
2026-05-09,Madurai,9.93,78.12,33.92,58.34,0.57,Clear,1,0,0,Moderate
2026-05-09,Salem,11.66,78.15,37.01,57.88,12.81,Rain,1,0,0,Moderate
2026-05-09,Tirunelveli,8.71,77.76,32.18,46.39,0.49,Clear,1,0,0,Moderate
2026-05-09,Trichy,10.79,78.7,36.86,51.94,2.76,Light Rain,1,0,0,Moderate
2026-05-09,Vellore,12.92,79.13,34.83,93.62,5.23,Light Rain,1,0,1,Moderate
2026-05-10,Chennai,13.08,80.27,35.92,55.23,14.59,Rain,1,0,0,Moderate
2026-05-10,Coimbatore,11.02,76.96,39.69,80.99,0.83,Cloudy,1,0,1,Moderate
2026-05-10,Erode,11.34,77.72,34.56,98.49,3.52,Light Rain,1,0,1,Moderate
2026-05-10,Madurai,9.93,78.12,23.18,50.07,2.01,Light Rain,1,0,0,Moderate
2026-05-10,Salem,11.66,78.15,35.27,50.67,3.3,Light Rain,1,0,0,Moderate
2026-05-10,Tirunelveli,8.71,77.76,31.89,49.16,0.32,Clear,1,0,0,Moderate
2026-05-10,Trichy,10.79,78.7,32.48,67.76,3.82,Light Rain,1,0,0,Moderate
2026-05-10,Vellore,12.92,79.13,34.09,46.82,0.35,Clear,1,0,0,Moderate
2026-05-11,Chennai,13.08,80.27,39.53,59.87,3.7,Light Rain,1,0,0,Moderate
2026-05-11,Coimbatore,11.02,76.96,27.91,56.85,0.93,Clear,1,0,0,Moderate
2026-05-11,Erode,11.34,77.72,35.87,61.56,0.27,Clear,1,0,0,Moderate
2026-05-11,Madurai,9.93,78.12,32.01,78.96,2.17,Light Rain,1,0,0,Moderate
2026-05-11,Salem,11.66,78.15,35.44,51.98,1.95,Clear,1,0,0,Moderate
2026-05-11,Tirunelveli,8.71,77.76,30.32,30.0,0.61,Clear,1,0,0,Moderate
2026-05-11,Trichy,10.79,78.7,33.34,63.47,4.15,Light Rain,1,0,0,Moderate
2026-05-11,Vellore,12.92,79.13,36.71,76.26,1.52,Clear,1,0,0,Moderate
2026-05-12,Chennai,13.08,80.27,34.29,67.34,7.98,Light Rain,1,0,0,Moderate
2026-05-12,Coimbatore,11.02,76.96,33.03,47.99,5.39,Light Rain,1,0,0,Moderate
2026-05-12,Erode,11.34,77.72,30.78,53.83,0.7,Clear,1,0,0,Moderate
2026-05-12,Madurai,9.93,78.12,36.81,82.86,5.32,Light Rain,1,0,1,Moderate
2026-05-12,Salem,11.66,78.15,33.24,65.75,2.67,Light Rain,1,0,0,Moderate
2026-05-12,Tirunelveli,8.71,77.76,33.38,47.66,1.36,Clear,1,0,0,Moderate
2026-05-12,Trichy,10.79,78.7,32.34,63.65,1.35,Clear,1,0,0,Moderate
2026-05-12,Vellore,12.92,79.13,34.63,62.9,3.02,Light Rain,1,0,0,Moderate
2026-05-13,Chennai,13.08,80.27,34.21,57.63,1.74,Clear,1,0,0,Moderate
2026-05-13,Coimbatore,11.02,76.96,35.08,72.68,4.31,Light Rain,1,0,0,Moderate
2026-05-13,Erode,11.34,77.72,34.06,72.94,6.4,Light Rain,1,0,0,Moderate
2026-05-13,Madurai,9.93,78.12,34.13,37.93,0.83,Clear,1,0,0,Moderate
2026-05-13,Salem,11.66,78.15,34.63,39.44,9.2,Rain,1,0,0,Moderate
2026-05-13,Tirunelveli,8.71,77.76,31.04,50.8,5.57,Light Rain,1,0,0,Moderate
2026-05-13,Trichy,10.79,78.7,31.5,69.1,4.23,Light Rain,1,0,0,Moderate
2026-05-13,Vellore,12.92,79.13,35.05,58.13,1.89,Clear,1,0,0,Moderate
2026-05-14,Chennai,13.08,80.27,28.3,67.65,9.14,Rain,1,0,0,Moderate
2026-05-14,Coimbatore,11.02,76.96,28.95,69.08,2.93,Light Rain,1,0,0,Moderate
2026-05-14,Erode,11.34,77.72,42.0,47.9,4.1,Light Rain,1,0,0,Moderate
2026-05-14,Madurai,9.93,78.12,35.48,45.34,2.31,Light Rain,1,0,0,Moderate
2026-05-14,Salem,11.66,78.15,29.23,54.38,3.31,Light Rain,1,0,0,Moderate
2026-05-14,Tirunelveli,8.71,77.76,32.42,59.45,8.34,Rain,1,0,0,Moderate
2026-05-14,Trichy,10.79,78.7,36.46,65.51,1.44,Clear,1,0,0,Moderate
2026-05-14,Vellore,12.92,79.13,35.01,54.47,0.15,Clear,1,0,0,Moderate
2026-05-15,Chennai,13.08,80.27,34.46,73.8,1.32,Clear,1,0,0,Moderate
2026-05-15,Coimbatore,11.02,76.96,37.4,77.57,1.76,Clear,1,0,0,Moderate
2026-05-15,Erode,11.34,77.72,35.01,58.33,11.7,Rain,1,0,0,Moderate
2026-05-15,Madurai,9.93,78.12,33.14,74.7,4.5,Light Rain,1,0,0,Moderate
2026-05-15,Salem,11.66,78.15,28.78,80.64,2.18,Light Rain,1,0,1,Moderate
2026-05-15,Tirunelveli,8.71,77.76,35.77,45.98,2.01,Light Rain,1,0,0,Moderate
2026-05-15,Trichy,10.79,78.7,35.14,39.55,1.86,Clear,1,0,0,Moderate
2026-05-15,Vellore,12.92,79.13,35.25,80.87,3.24,Light Rain,1,0,1,Moderate
2026-05-16,Chennai,13.08,80.27,29.69,41.2,1.14,Clear,1,0,0,Moderate
2026-05-16,Coimbatore,11.02,76.96,38.37,68.1,2.08,Light Rain,1,0,0,Moderate
2026-05-16,Erode,11.34,77.72,32.72,76.51,3.02,Light Rain,1,0,0,Moderate
2026-05-16,Madurai,9.93,78.12,34.8,59.59,4.75,Light Rain,1,0,0,Moderate
2026-05-16,Salem,11.66,78.15,35.71,67.33,5.97,Light Rain,1,0,0,Moderate
2026-05-16,Tirunelveli,8.71,77.76,30.86,69.22,7.48,Light Rain,1,0,0,Moderate
2026-05-16,Trichy,10.79,78.7,34.5,89.72,1.81,Cloudy,1,0,1,Moderate
2026-05-16,Vellore,12.92,79.13,37.25,67.03,0.95,Clear,1,0,0,Moderate
2026-05-17,Chennai,13.08,80.27,34.99,66.46,2.84,Light Rain,1,0,0,Moderate
2026-05-17,Coimbatore,11.02,76.96,36.09,72.58,2.66,Light Rain,1,0,0,Moderate
2026-05-17,Erode,11.34,77.72,31.21,65.02,2.42,Light Rain,1,0,0,Moderate
2026-05-17,Madurai,9.93,78.12,35.0,66.79,9.48,Rain,1,0,0,Moderate
2026-05-17,Salem,11.66,78.15,32.8,66.36,5.02,Light Rain,1,0,0,Moderate
2026-05-17,Tirunelveli,8.71,77.76,33.04,68.74,9.88,Rain,1,0,0,Moderate
2026-05-17,Trichy,10.79,78.7,31.26,56.69,1.14,Clear,1,0,0,Moderate
2026-05-17,Vellore,12.92,79.13,37.16,63.97,5.85,Light Rain,1,0,0,Moderate
2026-05-18,Chennai,13.08,80.27,31.49,48.57,0.48,Clear,1,0,0,Moderate
2026-05-18,Coimbatore,11.02,76.96,32.22,43.36,0.9,Clear,1,0,0,Moderate
2026-05-18,Erode,11.34,77.72,31.85,57.17,0.76,Clear,1,0,0,Moderate
2026-05-18,Madurai,9.93,78.12,32.6,87.55,2.81,Light Rain,1,0,1,Moderate
2026-05-18,Salem,11.66,78.15,36.4,65.3,2.45,Light Rain,1,0,0,Moderate
2026-05-18,Tirunelveli,8.71,77.76,34.14,67.18,11.48,Rain,1,0,0,Moderate
2026-05-18,Trichy,10.79,78.7,29.98,76.79,0.24,Clear,1,0,0,Moderate
2026-05-18,Vellore,12.92,79.13,35.52,56.95,9.51,Rain,1,0,0,Moderate
2026-05-19,Chennai,13.08,80.27,32.51,53.56,1.39,Clear,1,0,0,Moderate
2026-05-19,Coimbatore,11.02,76.96,37.12,32.95,4.73,Light Rain,1,0,0,Moderate
2026-05-19,Erode,11.34,77.72,36.99,45.83,5.06,Light Rain,1,0,0,Moderate
2026-05-19,Madurai,9.93,78.12,26.11,61.19,2.88,Light Rain,1,0,0,Moderate
2026-05-19,Salem,11.66,78.15,32.27,71.89,9.82,Rain,1,0,0,Moderate
2026-05-19,Tirunelveli,8.71,77.76,30.85,89.4,3.88,Light Rain,1,0,1,Moderate
2026-05-19,Trichy,10.79,78.7,32.01,44.68,3.44,Light Rain,1,0,0,Moderate
2026-05-19,Vellore,12.92,79.13,32.08,55.26,3.48,Light Rain,1,0,0,Moderate
2026-05-20,Chennai,13.08,80.27,35.4,62.69,0.8,Clear,1,0,0,Moderate
2026-05-20,Coimbatore,11.02,76.96,30.9,74.68,2.93,Light Rain,1,0,0,Moderate
2026-05-20,Erode,11.34,77.72,36.37,54.37,4.93,Light Rain,1,0,0,Moderate
2026-05-20,Madurai,9.93,78.12,32.38,65.24,1.05,Clear,1,0,0,Moderate
2026-05-20,Salem,11.66,78.15,30.48,47.89,2.69,Light Rain,1,0,0,Moderate
2026-05-20,Tirunelveli,8.71,77.76,32.65,73.89,1.42,Clear,1,0,0,Moderate
2026-05-20,Trichy,10.79,78.7,36.4,45.55,2.15,Light Rain,1,0,0,Moderate
2026-05-20,Vellore,12.92,79.13,32.81,62.52,0.98,Clear,1,0,0,Moderate
2026-05-21,Chennai,13.08,80.27,35.5,58.28,3.23,Light Rain,1,0,0,Moderate
2026-05-21,Coimbatore,11.02,76.96,33.62,48.83,4.42,Light Rain,1,0,0,Moderate
2026-05-21,Erode,11.34,77.72,32.49,63.69,0.74,Clear,1,0,0,Moderate
2026-05-21,Madurai,9.93,78.12,38.26,84.77,1.89,Cloudy,1,0,1,Moderate
2026-05-21,Salem,11.66,78.15,35.24,100.0,5.54,Light Rain,1,0,1,Moderate
2026-05-21,Tirunelveli,8.71,77.76,41.02,50.98,10.2,Rain,1,0,0,Moderate
2026-05-21,Trichy,10.79,78.7,32.43,51.11,2.04,Light Rain,1,0,0,Moderate
2026-05-21,Vellore,12.92,79.13,28.14,57.33,7.38,Light Rain,1,0,0,Moderate
2026-05-22,Chennai,13.08,80.27,36.48,62.57,1.21,Clear,1,0,0,Moderate
2026-05-22,Coimbatore,11.02,76.96,35.65,55.4,1.32,Clear,1,0,0,Moderate
2026-05-22,Erode,11.34,77.72,37.52,49.53,2.9,Light Rain,1,0,0,Moderate
2026-05-22,Madurai,9.93,78.12,27.7,83.39,0.47,Cloudy,1,0,1,Moderate
2026-05-22,Salem,11.66,78.15,32.06,69.51,2.44,Light Rain,1,0,0,Moderate
2026-05-22,Tirunelveli,8.71,77.76,36.89,56.67,0.51,Clear,1,0,0,Moderate
2026-05-22,Trichy,10.79,78.7,32.79,62.71,1.63,Clear,1,0,0,Moderate
2026-05-22,Vellore,12.92,79.13,32.98,40.41,7.3,Light Rain,1,0,0,Moderate
2026-05-23,Chennai,13.08,80.27,34.06,49.94,4.6,Light Rain,1,0,0,Moderate
2026-05-23,Coimbatore,11.02,76.96,31.78,49.94,1.71,Clear,1,0,0,Moderate
2026-05-23,Erode,11.34,77.72,35.04,45.55,4.72,Light Rain,1,0,0,Moderate
2026-05-23,Madurai,9.93,78.12,30.16,71.31,3.5,Light Rain,1,0,0,Moderate
2026-05-23,Salem,11.66,78.15,32.93,79.77,5.22,Light Rain,1,0,0,Moderate
2026-05-23,Tirunelveli,8.71,77.76,32.23,65.16,2.47,Light Rain,1,0,0,Moderate
2026-05-23,Trichy,10.79,78.7,30.32,51.24,2.2,Light Rain,1,0,0,Moderate
2026-05-23,Vellore,12.92,79.13,32.7,53.56,13.1,Rain,1,0,0,Moderate
2026-05-24,Chennai,13.08,80.27,31.76,70.13,2.11,Light Rain,1,0,0,Moderate
2026-05-24,Coimbatore,11.02,76.96,33.72,59.7,5.68,Light Rain,1,0,0,Moderate
2026-05-24,Erode,11.34,77.72,34.95,67.91,0.34,Clear,1,0,0,Moderate
