order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value
ORD004427,CUST0395,WH008,DRV0182,VEH0178,2026-01-08,Erode,Confirmed,Delivered,303.43,5.38,27.86,26.06,0.0,0,56.4
ORD004428,CUST0439,WH010,DRV0132,VEH0008,2026-08-09,Chennai,Dispatched,Delivered,345.19,6.73,55.86,53.59,0.0,0,51.29
ORD004429,CUST0852,WH006,DRV0199,VEH0176,2026-04-23,Madurai,Dispatched,Delivered,335.02,12.37,95.4,97.63,2.23,1,27.08
ORD004430,CUST0251,WH010,DRV0175,VEH0003,2026-07-25,Erode,Processing,Delivered,187.75,17.51,104.26,110.81,6.55,1,10.72
ORD004431,CUST0577,WH004,DRV0088,VEH0054,2026-01-16,Coimbatore,Processing,Delivered,115.14,11.38,63.46,67.07,3.61,1,10.12
ORD004432,CUST0236,WH008,DRV0096,VEH0112,2026-03-17,Chennai,Dispatched,Delivered,162.59,20.02,117.53,109.6,0.0,0,8.12
ORD004433,CUST0077,WH004,DRV0147,VEH0130,2026-03-29,Salem,Processing,Delayed,195.55,9.91,60.6,56.7,0.0,1,19.73
ORD004434,CUST0570,WH005,DRV0042,VEH0161,2026-07-19,Coimbatore,Processing,Delivered,116.97,10.68,63.66,58.1,0.0,0,10.95
ORD004435,CUST0100,WH002,DRV0099,VEH0200,2026-05-26,Salem,Processing,In Transit,522.91,6.43,59.42,55.09,0.0,0,81.32
ORD004436,CUST0891,WH010,DRV0170,VEH0140,2026-03-16,Chennai,Dispatched,In Transit,524.61,5.96,41.31,38.34,0.0,0,88.02
ORD004437,CUST0812,WH004,DRV0051,VEH0019,2026-02-26,Trichy,Dispatched,Delivered,167.66,18.27,119.52,129.14,9.62,1,9.18
ORD004438,CUST0998,WH010,DRV0003,VEH0146,2026-08-19,Vellore,Dispatched,Delivered,354.27,5.09,42.69,48.48,5.79,1,69.6
ORD004439,CUST0461,WH010,DRV0037,VEH0178,2026-07-05,Trichy,Dispatched,In Transit,260.87,8.84,48.12,44.62,0.0,0,29.51
ORD004440,CUST0398,WH003,DRV0022,VEH0085,2026-05-20,Madurai,Dispatched,Delivered,131.26,18.84,83.62,95.07,11.45,1,6.97
ORD004441,CUST0972,WH008,DRV0161,VEH0022,2026-07-17,Erode,Dispatched,Delivered,236.94,3.34,54.13,47.29,0.0,0,70.94
ORD004442,CUST0245,WH008,DRV0103,VEH0030,2026-06-03,Coimbatore,Processing,Delivered,109.59,24.63,150.73,135.48,0.0,0,4.45
ORD004443,CUST0381,WH007,DRV0098,VEH0082,2026-04-12,Vellore,Dispatched,Delivered,102.31,5.44,63.68,63.05,0.0,0,18.81
ORD004444,CUST0052,WH006,DRV0177,VEH0134,2026-01-04,Salem,Dispatched,Delivered,247.15,24.69,107.29,112.27,4.98,1,10.01
ORD004445,CUST0162,WH009,DRV0087,VEH0129,2026-05-04,Salem,Dispatched,Delivered,249.07,5.08,31.49,31.24,0.0,0,49.03
ORD004446,CUST0191,WH004,DRV0182,VEH0137,2026-08-12,Erode,Confirmed,Delivered,1044.36,18.24,150.56,140.67,0.0,0,57.26
ORD004447,CUST0122,WH004,DRV0062,VEH0052,2026-02-05,Madurai,Confirmed,Delivered,163.85,7.53,51.67,47.98,0.0,0,21.76
ORD004448,CUST0411,WH006,DRV0035,VEH0029,2026-06-10,Tirunelveli,Processing,Delivered,128.53,34.61,180.84,207.36,26.52,1,3.71
ORD004449,CUST0780,WH001,DRV0029,VEH0062,2026-06-22,Tirunelveli,Processing,Delivered,330.23,9.48,40.57,37.17,0.0,0,34.83
ORD004450,CUST0294,WH002,DRV0066,VEH0029,2026-04-12,Vellore,Dispatched,Delivered,178.34,4.62,57.66,55.31,0.0,0,38.6
ORD004451,CUST0246,WH002,DRV0125,VEH0133,2026-02-14,Coimbatore,Confirmed,Delayed,118.99,15.43,72.01,83.52,11.51,1,7.71
ORD004452,CUST0996,WH010,DRV0050,VEH0022,2026-04-03,Trichy,Dispatched,Delivered,123.87,8.12,62.06,65.74,3.68,1,15.25
ORD004453,CUST0184,WH004,DRV0014,VEH0177,2026-06-17,Tirunelveli,Processing,Delivered,161.31,16.45,88.62,88.34,0.0,0,9.81
ORD004454,CUST0449,WH005,DRV0048,VEH0119,2026-04-05,Chennai,Processing,Delivered,359.74,24.45,161.49,178.14,16.65,1,14.71
ORD004455,CUST0346,WH002,DRV0044,VEH0136,2026-08-22,Madurai,Dispatched,Delivered,239.98,18.56,75.75,84.49,8.74,1,12.93
ORD004456,CUST0168,WH008,DRV0072,VEH0115,2026-06-06,Vellore,Processing,Delivered,105.46,3.2,27.86,32.61,4.75,1,32.96
ORD004457,CUST0616,WH005,DRV0129,VEH0082,2026-03-28,Chennai,Dispatched,Delayed,597.39,5.01,50.62,45.06,0.0,1,119.24
ORD004458,CUST0405,WH008,DRV0156,VEH0108,2026-01-16,Chennai,Confirmed,Delivered,100.5,13.25,88.61,102.22,13.61,1,7.58
ORD004459,CUST0416,WH009,DRV0003,VEH0068,2026-04-27,Vellore,Processing,Delayed,112.25,14.16,91.13,94.95,3.82,1,7.93
ORD004460,CUST0601,WH009,DRV0118,VEH0040,2026-01-07,Madurai,Dispatched,Delivered,387.06,4.29,50.79,55.71,4.92,1,90.22
ORD004461,CUST0524,WH004,DRV0199,VEH0091,2026-02-17,Salem,Dispatched,Delivered,479.82,5.36,36.06,33.63,0.0,0,89.52
ORD004462,CUST0601,WH010,DRV0098,VEH0152,2026-08-22,Coimbatore,Processing,Delivered,228.11,25.61,132.75,124.98,0.0,0,8.91
ORD004463,CUST0666,WH002,DRV0048,VEH0076,2026-08-20,Erode,Processing,Delayed,100.0,6.94,53.29,48.81,0.0,1,14.41
ORD004464,CUST0036,WH002,DRV0126,VEH0141,2026-08-04,Salem,Dispatched,Delivered,193.06,17.43,88.92,85.91,0.0,0,11.08
ORD004465,CUST0016,WH005,DRV0160,VEH0178,2026-08-02,Trichy,Dispatched,Delivered,100.0,22.28,136.49,132.84,0.0,0,4.49
ORD004466,CUST0206,WH010,DRV0009,VEH0173,2026-08-26,Coimbatore,Dispatched,In Transit,911.49,6.77,46.64,47.98,1.34,1,134.64
ORD004467,CUST0494,WH004,DRV0185,VEH0132,2026-04-27,Vellore,Processing,Delivered,218.47,10.43,77.97,74.91,0.0,0,20.95
ORD004468,CUST0674,WH006,DRV0046,VEH0090,2026-08-17,Madurai,Dispatched,Delivered,305.2,17.46,92.4,104.46,12.06,1,17.48
ORD004469,CUST0881,WH009,DRV0058,VEH0191,2026-06-23,Vellore,Confirmed,In Transit,142.5,3.18,58.15,55.1,0.0,0,44.81
ORD004470,CUST0920,WH007,DRV0184,VEH0065,2026-04-08,Madurai,Confirmed,Delivered,586.21,9.13,56.35,63.95,7.6,1,64.21
ORD004471,CUST0712,WH004,DRV0015,VEH0155,2026-07-29,Madurai,Dispatched,Delivered,130.76,23.74,120.31,108.53,0.0,0,5.51
ORD004472,CUST0987,WH007,DRV0119,VEH0191,2026-07-24,Chennai,Confirmed,Delivered,103.73,13.93,100.65,100.48,0.0,0,7.45
ORD004473,CUST0423,WH002,DRV0189,VEH0106,2026-04-04,Vellore,Confirmed,Delivered,221.0,14.04,74.02,73.35,0.0,0,15.74
ORD004474,CUST0960,WH005,DRV0144,VEH0102,2026-01-03,Erode,Processing,Delivered,321.19,20.09,101.95,99.42,0.0,0,15.99
ORD004475,CUST0205,WH009,DRV0115,VEH0139,2026-07-30,Madurai,Processing,Delivered,723.18,7.45,40.28,37.2,0.0,0,97.07
ORD004476,CUST0157,WH009,DRV0046,VEH0042,2026-05-06,Trichy,Dispatched,Delivered,517.65,5.23,48.1,48.41,0.31,1,98.98
ORD004477,CUST0415,WH004,DRV0071,VEH0086,2026-06-12,Trichy,Dispatched,Delivered,394.18,13.43,63.38,64.79,1.41,1,29.35
ORD004478,CUST0831,WH008,DRV0035,VEH0092,2026-02-25,Madurai,Processing,Delayed,116.12,7.84,55.67,59.44,3.77,1,14.81
ORD004479,CUST0299,WH005,DRV0066,VEH0166,2026-02-19,Vellore,Cancelled,Cancelled,114.53,7.5,,,,0,15.27
ORD004480,CUST0019,WH003,DRV0057,VEH0198,2026-07-04,Coimbatore,Dispatched,Delivered,102.45,5.11,32.5,35.83,3.33,1,20.05
ORD004481,CUST0499,WH006,DRV0112,VEH0089,2026-03-06,Vellore,Dispatched,Delivered,164.36,15.34,85.25,100.28,15.03,1,10.71
ORD004482,CUST0138,WH004,DRV0034,VEH0062,2026-07-04,Trichy,Processing,Delayed,100.0,9.67,70.97,63.89,0.0,1,10.34
ORD004483,CUST0568,WH003,DRV0031,VEH0132,2026-03-09,Coimbatore,Dispatched,Delivered,440.34,5.19,28.7,26.59,0.0,0,84.84
ORD004484,CUST0700,WH004,DRV0012,VEH0034,2026-02-25,Erode,Dispatched,Delivered,100.0,20.87,119.56,130.58,11.02,1,4.79
ORD004485,CUST0043,WH001,DRV0193,VEH0026,2026-03-05,Coimbatore,Confirmed,Delayed,100.0,8.74,56.73,66.69,9.96,1,11.44
ORD004486,CUST0304,WH010,DRV0175,VEH0117,2026-03-11,Erode,Confirmed,Delivered,139.24,15.58,107.59,107.85,0.26,1,8.94
ORD004487,CUST0296,WH008,DRV0065,VEH0054,2026-02-26,Vellore,Confirmed,Delivered,100.0,29.51,186.15,191.16,5.01,1,3.39
ORD004488,CUST0290,WH009,DRV0129,VEH0155,2026-03-07,Coimbatore,Dispatched,Delivered,275.56,20.65,112.56,103.95,0.0,0,13.34
ORD004489,CUST0366,WH006,DRV0079,VEH0167,2026-04-22,Erode,Confirmed,Delivered,100.0,27.52,184.48,190.02,5.54,1,3.63
ORD004490,CUST0625,WH005,DRV0195,VEH0021,2026-07-02,Madurai,Dispatched,Delivered,251.13,20.39,134.05,120.85,0.0,0,12.32
ORD004491,CUST0369,WH009,DRV0014,VEH0054,2026-08-09,Tirunelveli,Confirmed,Delivered,330.69,9.16,63.67,72.45,8.78,1,36.1
ORD004492,CUST0129,WH004,DRV0182,VEH0184,2026-04-09,Chennai,Dispatched,Delivered,126.84,6.17,43.82,45.66,1.84,1,20.56
ORD004493,CUST0275,WH001,DRV0138,VEH0098,2026-06-06,Vellore,Processing,Delivered,113.71,8.84,74.02,65.49,0.0,0,12.86
ORD004494,CUST0257,WH007,DRV0067,VEH0063,2026-04-12,Erode,Dispatched,In Transit,107.62,9.28,60.0,70.3,10.3,1,11.6
ORD004495,CUST0376,WH001,DRV0084,VEH0042,2026-03-25,Madurai,Dispatched,In Transit,100.0,24.35,132.97,137.47,4.5,1,4.11
ORD004496,CUST0088,WH009,DRV0128,VEH0110,2026-02-06,Trichy,Confirmed,Delivered,137.93,7.98,49.24,53.07,3.83,1,17.28
ORD004497,CUST0921,WH004,DRV0050,VEH0154,2026-02-12,Trichy,Dispatched,In Transit,189.39,4.32,38.85,38.48,0.0,0,43.84
ORD004498,CUST0964,WH003,DRV0119,VEH0197,2026-03-21,Trichy,Confirmed,In Transit,100.0,12.94,72.92,78.1,5.18,1,7.73
ORD004499,CUST0216,WH004,DRV0128,VEH0148,2026-01-26,Trichy,Dispatched,Delivered,119.43,11.52,85.87,77.29,0.0,0,10.37
ORD004500,CUST0359,WH001,DRV0100,VEH0200,2026-06-09,Tirunelveli,Dispatched,Delivered,200.85,6.39,47.1,41.64,0.0,0,31.43
ORD004501,CUST0852,WH006,DRV0091,VEH0116,2026-01-29,Chennai,Confirmed,Delivered,185.4,8.47,62.54,56.61,0.0,0,21.89
ORD004502,CUST0481,WH007,DRV0116,VEH0181,2026-01-21,Vellore,Confirmed,Delivered,100.0,28.06,164.41,169.57,5.16,1,3.56
ORD004503,CUST0284,WH007,DRV0164,VEH0128,2026-01-21,Erode,Processing,Delivered,273.65,15.3,112.13,97.76,0.0,0,17.89
ORD004504,CUST0107,WH005,DRV0011,VEH0197,2026-04-17,Tirunelveli,Dispatched,Delivered,405.45,8.93,81.37,76.01,0.0,0,45.4
ORD004505,CUST0813,WH010,DRV0131,VEH0196,2026-07-06,Coimbatore,Dispatched,Delivered,124.93,6.36,29.07,30.39,1.32,1,19.64
ORD004506,CUST0483,WH010,DRV0167,VEH0107,2026-01-13,Erode,Dispatched,Delivered,100.0,37.4,210.9,240.17,29.27,1,2.67
ORD004507,CUST0024,WH005,DRV0010,VEH0005,2026-08-17,Madurai,Processing,Delayed,110.29,31.7,162.36,154.61,0.0,1,3.48
ORD004508,CUST0232,WH006,DRV0051,VEH0144,2026-06-17,Trichy,Confirmed,Delivered,108.2,19.55,142.88,133.71,0.0,0,5.53
ORD004509,CUST0044,WH010,DRV0032,VEH0137,2026-04-29,Coimbatore,Dispatched,Delivered,395.4,9.58,35.58,40.12,4.54,1,41.27
ORD004510,CUST0386,WH008,DRV0180,VEH0025,2026-05-02,Madurai,Confirmed,Delivered,100.0,6.15,63.08,62.15,0.0,0,16.26
ORD004511,CUST0919,WH009,DRV0072,VEH0185,2026-03-13,Chennai,Dispatched,Delivered,143.64,6.31,76.66,66.89,0.0,0,22.76
ORD004512,CUST0481,WH006,DRV0047,VEH0166,2026-04-19,Salem,Processing,Delayed,539.61,9.5,65.38,68.98,3.6,1,56.8
ORD004513,CUST0078,WH003,DRV0013,VEH0136,2026-07-17,Chennai,Confirmed,Delivered,201.27,7.96,32.21,34.24,2.03,1,25.29
ORD004514,CUST0318,WH006,DRV0122,VEH0128,2026-03-20,Salem,Dispatched,Delivered,205.85,11.01,87.57,78.12,0.0,0,18.7
ORD004515,CUST0143,WH004,DRV0067,VEH0065,2026-07-14,Trichy,Dispatched,Delivered,169.73,10.66,44.15,49.87,5.72,1,15.92
ORD004516,CUST0928,WH004,DRV0053,VEH0159,2026-05-16,Coimbatore,Dispatched,Delivered,342.23,5.51,42.57,37.67,0.0,0,62.11
ORD004517,CUST0727,WH007,DRV0053,VEH0033,2026-04-28,Tirunelveli,Confirmed,Delivered,235.72,5.64,53.87,49.7,0.0,0,41.79
ORD004518,CUST0516,WH006,DRV0143,VEH0183,2026-01-19,Coimbatore,Confirmed,Delivered,604.74,8.99,67.07,69.34,2.27,1,67.27
ORD004519,CUST0212,WH008,DRV0181,VEH0124,2026-06-01,Madurai,Dispatched,In Transit,649.19,10.47,74.74,85.41,10.67,1,62.0
ORD004520,CUST0894,WH008,DRV0121,VEH0128,2026-07-05,Salem,Dispatched,Delivered,222.28,26.6,114.59,133.9,19.31,1,8.36
ORD004521,CUST0799,WH003,DRV0042,VEH0197,2026-08-10,Vellore,Dispatched,Delivered,176.94,13.43,85.15,88.44,3.29,1,13.17
ORD004522,CUST0827,WH004,DRV0029,VEH0082,2026-01-31,Salem,Confirmed,Delivered,201.61,13.11,76.17,71.75,0.0,0,15.38
ORD004523,CUST0711,WH002,DRV0047,VEH0036,2026-03-27,Madurai,Dispatched,Delivered,125.44,13.77,94.42,94.77,0.35,1,9.11
ORD004524,CUST0513,WH001,DRV0030,VEH0084,2026-01-29,Coimbatore,Dispatched,Delivered,197.74,22.71,171.16,159.72,0.0,0,8.71
ORD004525,CUST0325,WH007,DRV0123,VEH0152,2026-04-13,Tirunelveli,Dispatched,Delivered,100.0,50.0,363.35,345.66,0.0,0,2.0
ORD004526,CUST0526,WH008,DRV0014,VEH0189,2026-06-04,Coimbatore,Dispatched,Delivered,114.11,7.55,72.51,70.96,0.0,0,15.11
ORD004527,CUST0222,WH008,DRV0079,VEH0028,2026-08-28,Madurai,Processing,Delivered,302.24,35.62,261.57,229.4,0.0,0,8.49
ORD004528,CUST0486,WH006,DRV0111,VEH0060,2026-08-25,Erode,Dispatched,Delayed,257.17,3.91,47.01,44.0,0.0,1,65.77
ORD004529,CUST0791,WH007,DRV0059,VEH0094,2026-02-26,Tirunelveli,Dispatched,Delivered,166.88,9.05,49.57,44.09,0.0,0,18.44
ORD004530,CUST0455,WH008,DRV0110,VEH0079,2026-01-03,Tirunelveli,Dispatched,In Transit,238.0,5.11,33.75,36.58,2.83,1,46.58
ORD004531,CUST0108,WH004,DRV0106,VEH0114,2026-04-17,Salem,Dispatched,In Transit,482.51,17.1,111.77,105.04,0.0,0,28.22
ORD004532,CUST0487,WH008,DRV0064,VEH0073,2026-08-08,Vellore,Dispatched,Delivered,141.08,20.28,92.93,90.28,0.0,0,6.96
ORD004533,CUST0370,WH006,DRV0044,VEH0124,2026-06-07,Vellore,Dispatched,Delivered,100.0,4.33,44.85,39.79,0.0,0,23.09
ORD004534,CUST0630,WH007,DRV0014,VEH0039,2026-08-10,Tirunelveli,Confirmed,Delivered,272.51,21.9,94.62,94.32,0.0,0,12.44
ORD004535,CUST0912,WH010,DRV0153,VEH0159,2026-07-01,Trichy,Confirmed,In Transit,256.87,13.99,92.31,98.84,6.53,1,18.36
ORD004536,CUST0393,WH007,DRV0091,VEH0001,2026-01-06,Madurai,Processing,Delivered,297.02,18.78,115.9,120.05,4.15,1,15.82
ORD004537,CUST0999,WH008,DRV0044,VEH0013,2026-06-01,Erode,Confirmed,Delivered,100.0,23.96,115.42,126.05,10.63,1,4.17
ORD004538,CUST0119,WH005,DRV0061,VEH0194,2026-07-27,Erode,Processing,In Transit,100.0,17.42,108.13,118.05,9.92,1,5.74
ORD004539,CUST0509,WH002,DRV0002,VEH0042,2026-07-24,Coimbatore,Processing,Delivered,215.34,3.78,33.91,34.21,0.3,1,56.97
ORD004540,CUST0750,WH008,DRV0079,VEH0165,2026-03-30,Trichy,Processing,Delivered,205.76,8.45,71.09,63.6,0.0,0,24.35
ORD004541,CUST0354,WH001,DRV0074,VEH0185,2026-05-17,Vellore,Processing,Delivered,143.72,4.14,56.53,62.29,5.76,1,34.71
ORD004542,CUST0766,WH002,DRV0171,VEH0035,2026-02-04,Trichy,Confirmed,Delivered,464.23,2.5,40.88,43.66,2.78,1,185.69
ORD004543,CUST0927,WH005,DRV0009,VEH0037,2026-05-09,Salem,Confirmed,In Transit,180.11,4.88,28.86,26.1,0.0,0,36.91
ORD004544,CUST0957,WH004,DRV0189,VEH0075,2026-07-31,Vellore,Dispatched,Delivered,403.5,8.92,85.7,90.04,4.34,1,45.24
ORD004545,CUST0557,WH002,DRV0195,VEH0127,2026-05-05,Tirunelveli,Dispatched,Delivered,320.81,33.94,193.03,169.51,0.0,0,9.45
ORD004546,CUST0638,WH004,DRV0152,VEH0020,2026-01-06,Vellore,Processing,In Transit,100.0,10.9,65.99,70.91,4.92,1,9.17
ORD004547,CUST0647,WH007,DRV0193,VEH0194,2026-03-10,Madurai,Dispatched,Delivered,101.85,14.06,90.25,91.84,1.59,1,7.24
ORD004548,CUST0313,WH005,DRV0166,VEH0151,2026-08-16,Trichy,Cancelled,Cancelled,100.0,7.71,,,,0,12.97
ORD004549,CUST0064,WH004,DRV0198,VEH0183,2026-08-01,Chennai,Cancelled,Cancelled,239.92,9.65,,,,0,24.86
ORD004550,CUST0258,WH002,DRV0133,VEH0057,2026-02-08,Erode,Dispatched,Delivered,193.21,11.63,84.25,75.42,0.0,0,16.61
ORD004551,CUST0006,WH002,DRV0068,VEH0178,2026-01-27,Erode,Dispatched,Delivered,435.96,9.29,85.01,77.62,0.0,0,46.93
ORD004552,CUST0876,WH001,DRV0195,VEH0166,2026-03-26,Trichy,Dispatched,Delivered,266.88,16.01,62.73,69.92,7.19,1,16.67
ORD004553,CUST0317,WH010,DRV0158,VEH0047,2026-04-26,Trichy,Processing,Delivered,100.0,7.15,66.98,58.71,0.0,0,13.99
ORD004554,CUST0418,WH006,DRV0062,VEH0108,2026-03-28,Trichy,Dispatched,Delivered,134.24,3.93,40.6,35.97,0.0,0,34.16
ORD004555,CUST0017,WH006,DRV0135,VEH0093,2026-01-11,Madurai,Confirmed,Delivered,100.0,3.35,29.4,29.98,0.58,1,29.85
ORD004556,CUST0282,WH004,DRV0179,VEH0128,2026-04-22,Salem,Dispatched,Delivered,219.36,19.3,144.95,137.46,0.0,0,11.37
ORD004557,CUST0844,WH009,DRV0160,VEH0158,2026-08-27,Salem,Dispatched,In Transit,1112.08,1.75,33.69,29.35,0.0,0,635.47
ORD004558,CUST0404,WH004,DRV0107,VEH0196,2026-02-03,Chennai,Dispatched,Delivered,197.36,9.53,64.33,66.12,1.79,1,20.71
ORD004559,CUST0553,WH003,DRV0074,VEH0093,2026-07-30,Tirunelveli,Dispatched,Delivered,206.6,5.01,51.41,58.16,6.75,1,41.24
ORD004560,CUST0442,WH010,DRV0101,VEH0122,2026-06-23,Chennai,Processing,Delivered,179.24,16.39,117.95,106.23,0.0,0,10.94
ORD004561,CUST0366,WH009,DRV0026,VEH0043,2026-08-07,Vellore,Dispatched,Delayed,228.45,11.12,42.39,42.69,0.3,1,20.54
ORD004562,CUST0355,WH001,DRV0043,VEH0118,2026-01-09,Trichy,Dispatched,Delivered,163.77,11.31,91.73,80.04,0.0,0,14.48
ORD004563,CUST0355,WH002,DRV0109,VEH0155,2026-04-02,Erode,Confirmed,In Transit,270.86,11.96,95.79,94.35,0.0,0,22.65
ORD004564,CUST0310,WH001,DRV0062,VEH0082,2026-05-27,Vellore,Dispatched,Delivered,109.72,11.7,79.92,93.05,13.13,1,9.38
ORD004565,CUST0413,WH007,DRV0159,VEH0064,2026-04-08,Trichy,Processing,Delivered,112.72,3.92,30.54,30.62,0.08,1,28.76
ORD004566,CUST0816,WH001,DRV0023,VEH0006,2026-04-09,Trichy,Confirmed,Delivered,100.0,8.02,58.03,54.47,0.0,0,12.47
ORD004567,CUST0998,WH001,DRV0064,VEH0096,2026-07-21,Chennai,Dispatched,Delivered,177.48,5.98,38.93,45.38,6.45,1,29.68
ORD004568,CUST0863,WH006,DRV0072,VEH0031,2026-05-31,Salem,Processing,Delivered,100.0,6.75,45.43,46.64,1.21,1,14.81
ORD004569,CUST0232,WH006,DRV0183,VEH0087,2026-08-30,Chennai,Dispatched,Delivered,465.98,11.81,81.11,90.46,9.35,1,39.46
ORD004570,CUST0461,WH005,DRV0144,VEH0157,2026-01-12,Tirunelveli,Processing,Delivered,136.99,19.38,96.72,92.74,0.0,0,7.07
ORD004571,CUST0090,WH004,DRV0120,VEH0131,2026-01-03,Salem,Confirmed,Delayed,100.0,18.95,158.23,139.14,0.0,1,5.28
ORD004572,CUST0150,WH008,DRV0009,VEH0097,2026-05-22,Chennai,Dispatched,Delivered,100.0,13.17,92.52,89.19,0.0,0,7.59
ORD004573,CUST0584,WH003,DRV0004,VEH0103,2026-03-21,Salem,Processing,Delayed,197.9,8.34,66.84,63.15,0.0,1,23.73
ORD004574,CUST0872,WH001,DRV0039,VEH0108,2026-06-13,Chennai,Dispatched,Delivered,277.0,11.3,65.38,67.47,2.09,1,24.51
ORD004575,CUST0455,WH001,DRV0044,VEH0148,2026-08-15,Salem,Dispatched,Delivered,228.16,17.45,89.75,88.08,0.0,0,13.08
ORD004576,CUST0389,WH005,DRV0041,VEH0058,2026-04-18,Vellore,Dispatched,Delivered,106.22,6.72,55.62,54.9,0.0,0,15.81
ORD004577,CUST0308,WH003,DRV0013,VEH0057,2026-01-24,Madurai,Dispatched,Delivered,125.05,10.99,52.14,48.37,0.0,0,11.38
ORD004578,CUST0257,WH003,DRV0076,VEH0071,2026-06-13,Madurai,Dispatched,Delivered,115.88,7.67,43.46,39.26,0.0,0,15.11
ORD004579,CUST0557,WH002,DRV0140,VEH0004,2026-03-07,Erode,Processing,Delivered,261.99,6.65,51.58,49.18,0.0,0,39.4
ORD004580,CUST0374,WH009,DRV0024,VEH0042,2026-07-16,Erode,Dispatched,Delivered,195.51,10.56,121.94,106.6,0.0,0,18.51
ORD004581,CUST0552,WH006,DRV0048,VEH0102,2026-02-20,Coimbatore,Confirmed,Delivered,135.53,8.37,82.83,75.4,0.0,0,16.19
ORD004582,CUST0192,WH007,DRV0099,VEH0034,2026-07-03,Erode,Dispatched,Delivered,118.08,13.36,68.17,76.82,8.65,1,8.84
ORD004583,CUST0523,WH002,DRV0032,VEH0018,2026-04-29,Tirunelveli,Dispatched,In Transit,129.04,8.46,32.36,32.29,0.0,0,15.25
ORD004584,CUST0382,WH001,DRV0166,VEH0097,2026-05-01,Vellore,Dispatched,Delivered,182.27,9.92,94.55,84.35,0.0,0,18.37
ORD004585,CUST0436,WH008,DRV0194,VEH0193,2026-02-21,Salem,Dispatched,Delivered,433.34,3.92,37.01,32.66,0.0,0,110.55
ORD004586,CUST0864,WH010,DRV0182,VEH0112,2026-01-06,Salem,Dispatched,Delivered,204.65,17.96,92.82,96.28,3.46,1,11.39
ORD004587,CUST0135,WH004,DRV0021,VEH0153,2026-02-12,Tirunelveli,Dispatched,Delivered,145.65,18.17,101.39,94.96,0.0,0,8.02
ORD004588,CUST0179,WH009,DRV0159,VEH0173,2026-03-31,Tirunelveli,Dispatched,Delivered,138.46,5.97,41.57,42.72,1.15,1,23.19
ORD004589,CUST0221,WH009,DRV0064,VEH0142,2026-04-19,Salem,Processing,Delivered,547.98,6.35,51.27,57.79,6.52,1,86.3
ORD004590,CUST0222,WH004,DRV0180,VEH0011,2026-01-28,Coimbatore,Confirmed,Delivered,309.84,12.22,79.58,71.35,0.0,0,25.36
ORD004591,CUST0917,WH010,DRV0163,VEH0121,2026-04-14,Chennai,Dispatched,Delivered,342.46,7.86,44.29,39.21,0.0,0,43.57
ORD004592,CUST0551,WH003,DRV0144,VEH0180,2026-04-22,Vellore,Dispatched,Delivered,294.65,13.08,69.99,69.89,0.0,0,22.53
ORD004593,CUST0556,WH005,DRV0168,VEH0008,2026-04-07,Tirunelveli,Processing,Delivered,175.48,25.15,112.76,131.81,19.05,1,6.98
ORD004594,CUST0313,WH006,DRV0090,VEH0060,2026-01-04,Madurai,Confirmed,Delivered,394.87,6.18,48.06,43.9,0.0,0,63.89
ORD004595,CUST0809,WH010,DRV0038,VEH0042,2026-04-15,Coimbatore,Processing,Delayed,100.0,18.84,71.87,72.37,0.5,1,5.31
ORD004596,CUST0295,WH004,DRV0185,VEH0144,2026-05-03,Vellore,Dispatched,Delivered,496.76,5.46,41.51,47.57,6.06,1,90.98
ORD004597,CUST0660,WH001,DRV0003,VEH0167,2026-04-26,Madurai,Dispatched,Delivered,293.65,6.73,56.35,62.14,5.79,1,43.63
ORD004598,CUST0534,WH007,DRV0165,VEH0101,2026-04-15,Trichy,Processing,Delayed,248.6,12.28,42.67,47.64,4.97,1,20.24
ORD004599,CUST0157,WH005,DRV0100,VEH0095,2026-08-14,Erode,Confirmed,In Transit,110.83,15.89,104.23,98.71,0.0,0,6.97
ORD004600,CUST0814,WH002,DRV0002,VEH0042,2026-05-18,Coimbatore,Processing,Delivered,332.0,24.67,137.68,146.5,8.82,1,13.46
ORD004601,CUST0452,WH009,DRV0003,VEH0146,2026-03-12,Coimbatore,Confirmed,Delivered,381.56,30.0,126.58,142.5,15.92,1,12.72
ORD004602,CUST0003,WH008,DRV0104,VEH0121,2026-06-02,Vellore,Cancelled,Cancelled,114.68,8.99,,,,0,12.76
ORD004603,CUST0201,WH010,DRV0175,VEH0135,2026-04-23,Madurai,Dispatched,Delivered,116.97,10.91,89.9,79.07,0.0,0,10.72
ORD004604,CUST0389,WH007,DRV0106,VEH0132,2026-06-01,Salem,Dispatched,Delayed,100.0,13.53,86.15,96.63,10.48,1,7.39
ORD004605,CUST0824,WH009,DRV0111,VEH0096,2026-07-11,Trichy,Confirmed,Delivered,258.84,10.6,68.77,74.83,6.06,1,24.42
ORD004606,CUST0323,WH010,DRV0090,VEH0030,2026-03-10,Madurai,Confirmed,Delivered,170.07,8.93,60.87,59.23,0.0,0,19.04
ORD004607,CUST0345,WH002,DRV0027,VEH0178,2026-08-04,Coimbatore,Processing,Delivered,720.26,7.52,53.29,59.53,6.24,1,95.78
