event_id,order_id,driver_id,vehicle_id,event_timestamp,region,event_type,delivery_status,delay_minutes,source
EVT0006874,ORD002111,DRV0170,VEH0163,2026-08-13 09:18:00,Madurai,DELAYED,Delayed,97,GPS Device
EVT0006875,ORD004006,DRV0145,VEH0048,2026-08-07 10:53:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0006876,ORD001952,DRV0006,VEH0035,2026-08-20 02:11:00,Coimbatore,PICKUP,Picked Up,0,Warehouse System
EVT0006877,ORD001436,DRV0105,VEH0054,2026-08-15 13:45:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0006878,ORD004794,DRV0173,VEH0186,2026-08-22 02:51:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0006879,ORD003174,DRV0042,VEH0131,2026-08-27 20:47:00,Vellore,DELIVERY_FAILED,Failed,74,GPS Device
EVT0006880,ORD001284,DRV0051,VEH0092,2026-08-09 08:36:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006881,ORD000749,DRV0123,VEH0194,2026-08-13 16:43:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0006882,ORD002311,DRV0001,VEH0098,2026-08-01 12:36:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0006883,ORD002422,DRV0188,VEH0050,2026-08-11 06:41:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0006884,ORD001688,DRV0137,VEH0136,2026-08-26 20:41:00,Madurai,DELAYED,Delayed,14,Driver App
EVT0006885,ORD003033,DRV0008,VEH0198,2026-08-31 13:50:00,Madurai,PICKUP,Picked Up,0,Warehouse System
EVT0006886,ORD001432,DRV0071,VEH0074,2026-08-30 11:12:00,Tirunelveli,PICKUP,Picked Up,0,GPS Device
EVT0006887,ORD000846,DRV0113,VEH0024,2026-08-05 00:14:00,Coimbatore,DELAYED,Delayed,170,Warehouse System
EVT0006888,ORD002522,DRV0064,VEH0117,2026-08-08 02:31:00,Vellore,TRANSIT,In Transit,0,Driver App
EVT0006889,ORD000256,DRV0147,VEH0048,2026-08-22 08:11:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0006890,ORD001308,DRV0116,VEH0060,2026-08-15 13:00:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0006891,ORD002632,DRV0058,VEH0035,2026-08-30 08:04:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0006892,ORD003712,DRV0156,VEH0101,2026-08-24 02:43:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0006893,ORD000054,DRV0014,VEH0077,2026-08-26 03:48:00,Chennai,PICKUP,Picked Up,0,Warehouse System
EVT0006894,ORD002923,DRV0186,VEH0043,2026-08-16 15:44:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0006895,ORD000278,DRV0181,VEH0119,2026-08-17 01:01:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0006896,ORD002459,DRV0113,VEH0143,2026-08-09 22:49:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006897,ORD004972,DRV0158,VEH0148,2026-08-27 02:06:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0006898,ORD002574,DRV0097,VEH0150,2026-08-14 20:47:00,Tirunelveli,PICKUP,Picked Up,0,Warehouse System
EVT0006899,ORD003274,DRV0122,VEH0155,2026-08-14 13:52:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0006900,ORD003830,DRV0163,VEH0148,2026-08-21 10:52:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006901,ORD002858,DRV0028,VEH0172,2026-08-28 07:31:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0006902,ORD001889,DRV0094,VEH0148,2026-08-28 06:33:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0006903,ORD003205,DRV0101,VEH0041,2026-08-07 13:52:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0006904,ORD004793,DRV0101,VEH0038,2026-08-26 19:27:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0006905,ORD002342,DRV0137,VEH0044,2026-08-05 20:34:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0006906,ORD002393,DRV0051,VEH0005,2026-08-06 18:37:00,Vellore,TRANSIT,In Transit,0,Warehouse System
EVT0006907,ORD000580,DRV0159,VEH0103,2026-08-19 23:49:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0006908,ORD000227,DRV0144,VEH0167,2026-08-28 04:13:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0006909,ORD000437,DRV0130,VEH0105,2026-08-27 14:41:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006910,ORD001481,DRV0189,VEH0193,2026-08-21 02:47:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0006911,ORD003575,DRV0071,VEH0024,2026-08-02 11:05:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0006912,ORD004461,DRV0051,VEH0041,2026-08-15 11:37:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0006913,ORD003536,DRV0186,VEH0167,2026-08-31 21:42:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006914,ORD002639,DRV0167,VEH0035,2026-08-28 03:14:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0006915,ORD003968,DRV0039,VEH0104,2026-08-01 23:00:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006916,ORD002739,DRV0038,VEH0141,2026-08-26 19:25:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0006917,ORD004903,DRV0125,VEH0052,2026-08-27 01:18:00,Trichy,DELAYED,Delayed,165,Warehouse System
EVT0006918,ORD002867,DRV0152,VEH0050,2026-08-24 04:41:00,Erode,TRANSIT,In Transit,0,Warehouse System
EVT0006919,ORD001737,DRV0105,VEH0109,2026-08-05 10:25:00,Coimbatore,PICKUP,Picked Up,0,GPS Device
EVT0006920,ORD004559,DRV0038,VEH0161,2026-08-12 06:29:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0006921,ORD001956,DRV0029,VEH0158,2026-08-06 08:54:00,Madurai,PICKUP,Picked Up,0,Warehouse System
EVT0006922,ORD004584,DRV0097,VEH0040,2026-08-22 03:01:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0006923,ORD001604,DRV0048,VEH0184,2026-08-25 07:56:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0006924,ORD001642,DRV0199,VEH0062,2026-08-07 10:18:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0006925,ORD002333,DRV0101,VEH0023,2026-08-24 21:27:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006926,ORD003487,DRV0012,VEH0174,2026-08-02 17:59:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0006927,ORD000878,DRV0176,VEH0180,2026-08-05 02:07:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0006928,ORD001495,DRV0187,VEH0001,2026-08-15 00:09:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0006929,ORD004515,DRV0004,VEH0037,2026-08-25 12:12:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0006930,ORD000741,DRV0082,VEH0145,2026-08-27 23:20:00,Salem,PICKUP,Picked Up,0,Warehouse System
EVT0006931,ORD004447,DRV0015,VEH0109,2026-08-08 02:24:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006932,ORD002193,DRV0140,VEH0123,2026-08-03 20:53:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0006933,ORD000659,DRV0104,VEH0133,2026-08-08 22:02:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0006934,ORD000405,DRV0175,VEH0004,2026-08-10 05:27:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006935,ORD003138,DRV0068,VEH0097,2026-08-22 12:27:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006936,ORD001268,DRV0178,VEH0103,2026-08-19 06:02:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0006937,ORD002526,DRV0125,VEH0071,2026-08-14 04:15:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0006938,ORD002614,DRV0100,VEH0141,2026-08-15 09:14:00,Madurai,DELIVERED,Delivered,0,Warehouse System
EVT0006939,ORD002419,DRV0047,VEH0125,2026-08-29 03:29:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0006940,ORD000198,DRV0104,VEH0096,2026-08-20 23:35:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0006941,ORD001378,DRV0035,VEH0164,2026-08-21 03:31:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0006942,ORD001470,DRV0106,VEH0001,2026-08-17 04:17:00,Vellore,TRANSIT,In Transit,0,Warehouse System
EVT0006943,ORD001591,DRV0010,VEH0082,2026-08-03 15:53:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0006944,ORD004399,DRV0030,VEH0006,2026-08-15 12:10:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006945,ORD000382,DRV0096,VEH0140,2026-08-07 05:19:00,Vellore,DELIVERED,Delivered,0,Driver App
EVT0006946,ORD002703,DRV0081,VEH0022,2026-08-07 01:30:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0006947,ORD003141,DRV0136,VEH0025,2026-08-18 09:01:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0006948,ORD003411,DRV0014,VEH0104,2026-08-21 13:17:00,Chennai,TRANSIT,In Transit,0,Mobile App
EVT0006949,ORD000377,DRV0174,VEH0113,2026-08-10 02:03:00,Erode,DELAYED,Delayed,127,Warehouse System
EVT0006950,ORD001747,DRV0170,VEH0156,2026-08-14 18:48:00,Coimbatore,DELAYED,Delayed,164,Mobile App
EVT0006951,ORD002430,DRV0197,VEH0176,2026-08-10 09:38:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0006952,ORD003120,DRV0199,VEH0125,2026-08-04 16:56:00,Salem,TRANSIT,In Transit,0,Driver App
EVT0006953,ORD001251,DRV0002,VEH0183,2026-08-23 22:05:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0006954,ORD004170,DRV0182,VEH0167,2026-08-19 12:35:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0006955,ORD002558,DRV0155,VEH0083,2026-08-01 21:10:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0006956,ORD001426,DRV0088,VEH0177,2026-08-25 04:30:00,Chennai,TRANSIT,In Transit,0,Mobile App
EVT0006957,ORD002260,DRV0160,VEH0104,2026-08-10 17:04:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006958,ORD001213,DRV0109,VEH0175,2026-08-24 04:28:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0006959,ORD002133,DRV0061,VEH0120,2026-08-22 05:23:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0006960,ORD002673,DRV0196,VEH0118,2026-08-27 06:45:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006961,ORD004742,DRV0076,VEH0111,2026-08-19 10:02:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0006962,ORD001361,DRV0065,VEH0073,2026-08-06 19:49:00,Salem,PICKUP,Picked Up,0,Warehouse System
EVT0006963,ORD002878,DRV0018,VEH0024,2026-08-09 21:36:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0006964,ORD004300,DRV0158,VEH0199,2026-08-30 17:27:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0006965,ORD003409,DRV0132,VEH0171,2026-08-04 00:36:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0006966,ORD001663,DRV0161,VEH0040,2026-08-17 09:47:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006967,ORD000542,DRV0145,VEH0098,2026-08-17 15:33:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0006968,ORD001502,DRV0114,VEH0148,2026-08-11 06:37:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0006969,ORD003224,DRV0148,VEH0094,2026-08-16 07:11:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0006970,ORD000374,DRV0137,VEH0016,2026-08-20 19:48:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0006971,ORD001407,DRV0054,VEH0008,2026-08-02 22:46:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0006972,ORD000770,DRV0017,VEH0119,2026-08-14 19:06:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0006973,ORD004392,DRV0194,VEH0085,2026-08-13 15:06:00,Salem,DELIVERED,Delivered,0,Warehouse System
EVT0006974,ORD000516,DRV0170,VEH0033,2026-08-04 04:54:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0006975,ORD002800,DRV0124,VEH0050,2026-08-17 08:49:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0006976,ORD002026,DRV0066,VEH0186,2026-08-11 23:57:00,Vellore,TRANSIT,In Transit,0,Warehouse System
EVT0006977,ORD001170,DRV0065,VEH0190,2026-08-19 21:53:00,Trichy,DELIVERY_FAILED,Failed,84,Warehouse System
EVT0006978,ORD002027,DRV0191,VEH0098,2026-08-30 11:03:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0006979,ORD001528,DRV0155,VEH0037,2026-08-28 19:08:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0006980,ORD002328,DRV0141,VEH0109,2026-08-06 20:07:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0006981,ORD004390,DRV0197,VEH0179,2026-08-22 20:35:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006982,ORD001461,DRV0006,VEH0009,2026-08-17 03:32:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0006983,ORD003036,DRV0001,VEH0133,2026-08-31 15:32:00,Vellore,DELAYED,Delayed,94,Warehouse System
EVT0006984,ORD002317,DRV0139,VEH0111,2026-08-12 21:46:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0006985,ORD003316,DRV0042,VEH0133,2026-08-30 12:30:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0006986,ORD002693,DRV0087,VEH0056,2026-08-31 08:29:00,Salem,PICKUP,Picked Up,0,Warehouse System
EVT0006987,ORD002127,DRV0068,VEH0040,2026-08-24 23:25:00,Chennai,DELAYED,Delayed,114,Driver App
EVT0006988,ORD004016,DRV0056,VEH0080,2026-08-05 21:49:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0006989,ORD004601,DRV0128,VEH0169,2026-08-01 19:46:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0006990,ORD003641,DRV0013,VEH0076,2026-08-23 23:41:00,Erode,DELAYED,Delayed,18,GPS Device
EVT0006991,ORD001703,DRV0013,VEH0131,2026-08-01 02:44:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0006992,ORD004482,DRV0050,VEH0012,2026-08-07 17:16:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0006993,ORD000025,DRV0018,VEH0032,2026-08-13 03:44:00,Salem,DELAYED,Delayed,44,Driver App
EVT0006994,ORD003799,DRV0078,VEH0197,2026-08-08 02:49:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0006995,ORD004291,DRV0195,VEH0121,2026-08-25 05:04:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0006996,ORD003466,DRV0024,VEH0093,2026-08-08 13:14:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0006997,ORD002464,DRV0161,VEH0071,2026-08-18 23:55:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0006998,ORD003162,DRV0128,VEH0024,2026-08-05 03:30:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0006999,ORD004748,DRV0112,VEH0128,2026-08-17 00:03:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0007000,ORD001547,DRV0160,VEH0191,2026-08-19 16:13:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0007001,ORD001532,DRV0164,VEH0030,2026-08-17 19:29:00,Tirunelveli,DELAYED,Delayed,163,Warehouse System
EVT0007002,ORD003659,DRV0181,VEH0199,2026-08-22 08:41:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007003,ORD002404,DRV0075,VEH0054,2026-08-31 01:02:00,Erode,DELIVERY_FAILED,Failed,110,GPS Device
EVT0007004,ORD002316,DRV0193,VEH0109,2026-08-06 18:42:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0007005,ORD002082,DRV0137,VEH0149,2026-08-03 00:04:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0007006,ORD002105,DRV0034,VEH0013,2026-08-01 16:18:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0007007,ORD003108,DRV0130,VEH0129,2026-08-01 10:16:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0007008,ORD003312,DRV0186,VEH0156,2026-08-10 11:44:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0007009,ORD003304,DRV0140,VEH0116,2026-08-10 22:02:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0007010,ORD004001,DRV0047,VEH0059,2026-08-31 22:37:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0007011,ORD004112,DRV0131,VEH0104,2026-08-03 23:27:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007012,ORD003015,DRV0138,VEH0029,2026-08-12 09:56:00,Coimbatore,DELIVERY_FAILED,Failed,14,GPS Device
EVT0007013,ORD003725,DRV0012,VEH0010,2026-08-30 02:19:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0007014,ORD004074,DRV0020,VEH0093,2026-08-29 18:34:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007015,ORD001582,DRV0020,VEH0188,2026-08-28 17:13:00,Vellore,DELIVERED,Delivered,0,Driver App
EVT0007016,ORD003581,DRV0014,VEH0054,2026-08-16 09:52:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007017,ORD003342,DRV0009,VEH0128,2026-08-20 23:55:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0007018,ORD001702,DRV0199,VEH0023,2026-08-09 20:23:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007019,ORD001753,DRV0167,VEH0119,2026-08-10 11:13:00,Madurai,DELIVERED,Delivered,0,Warehouse System
EVT0007020,ORD000377,DRV0009,VEH0148,2026-08-13 17:33:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0007021,ORD004491,DRV0080,VEH0049,2026-08-01 07:14:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0007022,ORD004442,DRV0140,VEH0043,2026-08-30 18:09:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0007023,ORD001110,DRV0084,VEH0092,2026-08-31 23:00:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0007024,ORD003284,DRV0009,VEH0003,2026-08-30 22:57:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0007025,ORD004813,DRV0007,VEH0085,2026-08-16 14:31:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0007026,ORD002778,DRV0026,VEH0008,2026-08-31 00:56:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0007027,ORD003593,DRV0070,VEH0162,2026-08-09 11:50:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007028,ORD003680,DRV0120,VEH0117,2026-08-02 00:26:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0007029,ORD002169,DRV0116,VEH0158,2026-08-30 15:21:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0007030,ORD003593,DRV0173,VEH0090,2026-08-21 09:05:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007031,ORD002552,DRV0189,VEH0051,2026-08-30 08:30:00,Madurai,TRANSIT,In Transit,0,Driver App
EVT0007032,ORD000146,DRV0032,VEH0199,2026-08-04 06:47:00,Chennai,DELAYED,Delayed,157,GPS Device
EVT0007033,ORD000853,DRV0072,VEH0142,2026-08-06 04:06:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0007034,ORD002580,DRV0012,VEH0147,2026-08-19 16:10:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0007035,ORD002474,DRV0058,VEH0075,2026-08-12 14:40:00,Vellore,DELAYED,Delayed,103,GPS Device
EVT0007036,ORD003926,DRV0104,VEH0044,2026-08-28 07:57:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007037,ORD004222,DRV0082,VEH0153,2026-08-24 10:52:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0007038,ORD001048,DRV0011,VEH0023,2026-08-09 10:20:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0007039,ORD001348,DRV0151,VEH0066,2026-08-20 08:00:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0007040,ORD001097,DRV0028,VEH0169,2026-08-12 15:42:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0007041,ORD000312,DRV0093,VEH0094,2026-08-11 17:03:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0007042,ORD004318,DRV0118,VEH0048,2026-08-05 02:42:00,Trichy,PICKUP,Picked Up,0,Mobile App
EVT0007043,ORD002699,DRV0160,VEH0092,2026-08-29 03:34:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0007044,ORD002288,DRV0115,VEH0102,2026-08-21 21:58:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0007045,ORD004360,DRV0063,VEH0116,2026-08-21 08:27:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0007046,ORD000007,DRV0144,VEH0186,2026-08-02 15:31:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0007047,ORD004905,DRV0105,VEH0182,2026-08-11 17:14:00,Erode,TRANSIT,In Transit,0,Warehouse System
EVT0007048,ORD004681,DRV0139,VEH0136,2026-08-18 00:11:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0007049,ORD000306,DRV0049,VEH0062,2026-08-02 11:07:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0007050,ORD004928,DRV0064,VEH0157,2026-08-13 14:46:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0007051,ORD000745,DRV0010,VEH0046,2026-08-11 05:22:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0007052,ORD004561,DRV0011,VEH0008,2026-08-10 03:05:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007053,ORD000346,DRV0179,VEH0114,2026-08-05 08:53:00,Coimbatore,DELIVERY_FAILED,Failed,97,GPS Device
EVT0007054,ORD004924,DRV0173,VEH0084,2026-08-07 23:08:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0007055,ORD004208,DRV0174,VEH0008,2026-08-11 17:24:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0007056,ORD002174,DRV0156,VEH0144,2026-08-20 19:13:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0007057,ORD004591,DRV0037,VEH0183,2026-08-01 04:12:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0007058,ORD002481,DRV0025,VEH0172,2026-08-20 12:14:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0007059,ORD003465,DRV0025,VEH0037,2026-08-12 01:42:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0007060,ORD002211,DRV0020,VEH0197,2026-08-05 18:23:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0007061,ORD002320,DRV0049,VEH0189,2026-08-19 08:29:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0007062,ORD002408,DRV0080,VEH0016,2026-08-04 03:26:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0007063,ORD000795,DRV0197,VEH0195,2026-08-04 00:24:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0007064,ORD003344,DRV0025,VEH0075,2026-08-30 03:39:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0007065,ORD003263,DRV0022,VEH0159,2026-08-06 11:04:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0007066,ORD003409,DRV0039,VEH0050,2026-08-07 18:32:00,Tirunelveli,PICKUP,Picked Up,0,GPS Device
EVT0007067,ORD004513,DRV0138,VEH0005,2026-08-10 08:04:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007068,ORD003003,DRV0017,VEH0099,2026-08-31 05:02:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0007069,ORD003473,DRV0127,VEH0107,2026-08-29 16:14:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0007070,ORD002935,DRV0064,VEH0116,2026-08-24 02:48:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0007071,ORD002548,DRV0054,VEH0097,2026-08-24 05:06:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0007072,ORD000684,DRV0084,VEH0056,2026-08-21 01:56:00,Vellore,DELIVERED,Delivered,0,Driver App
EVT0007073,ORD003070,DRV0154,VEH0041,2026-08-17 23:18:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0007074,ORD001453,DRV0029,VEH0150,2026-08-15 07:46:00,Vellore,PICKUP,Picked Up,0,GPS Device
EVT0007075,ORD003682,DRV0190,VEH0142,2026-08-17 12:13:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0007076,ORD002536,DRV0125,VEH0057,2026-08-05 05:27:00,Chennai,PICKUP,Picked Up,0,Warehouse System
EVT0007077,ORD001486,DRV0168,VEH0182,2026-08-03 22:29:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0007078,ORD001718,DRV0014,VEH0180,2026-08-07 09:54:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0007079,ORD000454,DRV0009,VEH0188,2026-08-07 06:55:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0007080,ORD003589,DRV0037,VEH0077,2026-08-15 07:53:00,Salem,DELAYED,Delayed,72,Warehouse System
EVT0007081,ORD004386,DRV0068,VEH0113,2026-08-03 01:43:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0007082,ORD000981,DRV0126,VEH0132,2026-08-28 23:40:00,Tirunelveli,DELAYED,Delayed,22,Warehouse System
EVT0007083,ORD000104,DRV0171,VEH0191,2026-08-24 05:59:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0007084,ORD002584,DRV0062,VEH0083,2026-08-26 04:55:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0007085,ORD001602,DRV0032,VEH0190,2026-08-31 05:57:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
